timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/06/24 10:09:03.294, 93267, 97887, 81
2026/06/24 10:09:04.295, 93267, 97887, 88
2026/06/24 10:09:05.295, 93267, 97887, 100
2026/06/24 10:09:06.295, 93267, 97887, 100
2026/06/24 10:09:07.296, 93267, 97887, 70
2026/06/24 10:09:08.297, 93267, 97887, 100
2026/06/24 10:09:09.297, 93267, 97887, 82
2026/06/24 10:09:10.298, 93267, 97887, 87
2026/06/24 10:09:11.298, 93267, 97887, 100
2026/06/24 10:09:12.299, 93267, 97887, 67
2026/06/24 10:09:13.300, 93267, 97887, 100
2026/06/24 10:09:14.300, 93267, 97887, 100
2026/06/24 10:09:15.300, 93267, 97887, 68
2026/06/24 10:09:16.301, 93267, 97887, 100
2026/06/24 10:09:17.301, 93267, 97887, 100
2026/06/24 10:09:18.302, 93267, 97887, 67
2026/06/24 10:09:19.303, 93267, 97887, 100
2026/06/24 10:09:20.303, 93267, 97887, 94
2026/06/24 10:09:21.303, 93267, 97887, 67
2026/06/24 10:09:22.304, 93267, 97887, 100
2026/06/24 10:09:23.304, 93267, 97887, 91
2026/06/24 10:09:24.305, 93267, 97887, 52
2026/06/24 10:09:25.305, 93267, 97887, 100
2026/06/24 10:09:26.306, 93267, 97887, 100
2026/06/24 10:09:27.307, 93267, 97887, 67
2026/06/24 10:09:28.307, 93267, 97887, 100
2026/06/24 10:09:29.308, 93267, 97887, 94
2026/06/24 10:09:30.309, 93267, 97887, 67
2026/06/24 10:09:31.309, 93267, 97887, 100
2026/06/24 10:09:32.310, 93267, 97887, 100
2026/06/24 10:09:33.310, 93267, 97887, 62
2026/06/24 10:09:34.311, 93267, 97887, 100
2026/06/24 10:09:35.311, 93267, 97887, 100
2026/06/24 10:09:36.312, 93267, 97887, 63
2026/06/24 10:09:37.312, 93267, 97887, 100
2026/06/24 10:09:38.313, 93267, 97887, 61
2026/06/24 10:09:39.314, 93267, 97887, 99
2026/06/24 10:09:40.314, 93267, 97887, 100
2026/06/24 10:09:41.315, 93267, 97887, 63
2026/06/24 10:09:42.315, 93267, 97887, 100
2026/06/24 10:09:43.316, 93267, 97887, 94
2026/06/24 10:09:44.316, 93267, 97887, 65
2026/06/24 10:09:45.317, 93267, 97887, 100
2026/06/24 10:09:46.317, 93267, 97887, 63
2026/06/24 10:09:47.318, 93267, 97887, 99
2026/06/24 10:09:48.319, 93267, 97887, 100
2026/06/24 10:09:49.319, 93267, 97887, 64
2026/06/24 10:09:50.320, 93267, 97887, 100
2026/06/24 10:09:51.320, 93267, 97887, 100
2026/06/24 10:09:52.321, 93267, 97887, 65
2026/06/24 10:09:53.321, 93267, 97887, 100
2026/06/24 10:09:54.322, 93267, 97887, 93
2026/06/24 10:09:55.322, 93267, 97887, 65
2026/06/24 10:09:56.323, 93267, 97887, 100
2026/06/24 10:09:57.324, 93267, 97887, 100
2026/06/24 10:09:58.324, 93267, 97887, 62
2026/06/24 10:09:59.325, 93267, 97887, 100
2026/06/24 10:10:00.325, 93267, 97887, 89
2026/06/24 10:10:01.326, 93267, 97887, 100
2026/06/24 10:10:02.326, 93267, 97887, 100
2026/06/24 10:10:03.327, 93826, 97887, 4
2026/06/24 10:10:04.330, 93267, 97887, 5
2026/06/24 10:10:05.330, 93267, 97887, 0
2026/06/24 10:10:06.330, 93267, 97887, 0
2026/06/24 10:10:07.331, 93267, 97887, 0
2026/06/24 10:10:08.331, 93267, 97887, 100
2026/06/24 10:10:09.332, 93267, 97887, 100
2026/06/24 10:10:10.332, 93267, 97887, 90
2026/06/24 10:10:11.333, 93267, 97887, 97
2026/06/24 10:10:12.333, 93267, 97887, 99
2026/06/24 10:10:13.334, 93267, 97887, 89
2026/06/24 10:10:14.334, 93267, 97887, 100
2026/06/24 10:10:15.335, 93267, 97887, 100
2026/06/24 10:10:16.335, 93267, 97887, 92
2026/06/24 10:10:17.336, 93267, 97887, 100
2026/06/24 10:10:18.336, 93267, 97887, 85
2026/06/24 10:10:19.336, 93267, 97887, 100
2026/06/24 10:10:20.337, 93267, 97887, 100
2026/06/24 10:10:21.338, 93267, 97887, 100
2026/06/24 10:10:22.338, 93267, 97887, 90
2026/06/24 10:10:23.339, 93267, 97887, 100
2026/06/24 10:10:24.339, 93267, 97887, 73
2026/06/24 10:10:25.339, 93267, 97887, 100
2026/06/24 10:10:26.340, 93267, 97887, 100
2026/06/24 10:10:27.340, 93267, 97887, 100
2026/06/24 10:10:28.341, 93267, 97887, 97
2026/06/24 10:10:29.341, 93267, 97887, 67
2026/06/24 10:10:30.342, 93267, 97887, 91
2026/06/24 10:10:31.342, 93267, 97887, 100
2026/06/24 10:10:32.343, 93267, 97887, 100
2026/06/24 10:10:33.343, 93267, 97887, 100
2026/06/24 10:10:34.344, 93267, 97887, 87
2026/06/24 10:10:35.344, 93267, 97887, 100
2026/06/24 10:10:36.347, 93267, 97887, 82
2026/06/24 10:10:37.347, 93267, 97887, 84
2026/06/24 10:10:38.348, 93267, 97887, 100
2026/06/24 10:10:39.348, 93267, 97887, 100
2026/06/24 10:10:40.349, 93267, 97887, 100
2026/06/24 10:10:41.350, 93267, 97887, 88
2026/06/24 10:10:42.350, 93267, 97887, 100
2026/06/24 10:10:43.351, 93267, 97887, 88
2026/06/24 10:10:44.351, 93267, 97887, 77
2026/06/24 10:10:45.352, 93267, 97887, 100
2026/06/24 10:10:46.352, 93267, 97887, 100
2026/06/24 10:10:47.353, 93267, 97887, 100
2026/06/24 10:10:48.353, 93267, 97887, 90
2026/06/24 10:10:49.354, 93267, 97887, 100
2026/06/24 10:10:50.354, 93267, 97887, 100
2026/06/24 10:10:51.355, 93267, 97887, 52
2026/06/24 10:10:52.355, 93267, 97887, 100
2026/06/24 10:10:53.355, 93267, 97887, 100
2026/06/24 10:10:54.356, 93267, 97887, 100
2026/06/24 10:10:55.356, 93267, 97887, 100
2026/06/24 10:10:56.357, 93267, 97887, 90
2026/06/24 10:10:57.358, 93267, 97887, 100
2026/06/24 10:10:58.358, 93267, 97887, 76
2026/06/24 10:10:59.358, 93267, 97887, 89
2026/06/24 10:11:00.359, 93267, 97887, 100
2026/06/24 10:11:01.359, 93267, 97887, 100
2026/06/24 10:11:02.360, 93267, 97887, 100
2026/06/24 10:11:03.360, 93267, 97887, 89
2026/06/24 10:11:04.361, 93267, 97887, 100
2026/06/24 10:11:05.361, 93267, 97887, 82
2026/06/24 10:11:06.361, 93267, 97887, 85
2026/06/24 10:11:07.362, 93267, 97887, 100
2026/06/24 10:11:08.362, 93267, 97887, 100
2026/06/24 10:11:09.363, 93267, 97887, 100
2026/06/24 10:11:10.363, 93267, 97887, 97
2026/06/24 10:11:11.364, 93267, 97887, 100
2026/06/24 10:11:12.364, 93267, 97887, 65
2026/06/24 10:11:13.365, 93267, 97887, 100
2026/06/24 10:11:14.365, 93267, 97887, 100
2026/06/24 10:11:15.365, 93267, 97887, 100
2026/06/24 10:11:16.366, 93267, 97887, 89
2026/06/24 10:11:17.366, 93267, 97887, 100
2026/06/24 10:11:18.367, 93267, 97887, 75
2026/06/24 10:11:19.367, 93267, 97887, 100
2026/06/24 10:11:20.367, 93267, 97887, 100
2026/06/24 10:11:21.368, 93267, 97887, 100
2026/06/24 10:11:22.368, 93267, 97887, 92
2026/06/24 10:11:23.369, 93267, 97887, 100
2026/06/24 10:11:24.369, 93267, 97887, 94
2026/06/24 10:11:25.369, 93267, 97887, 89
2026/06/24 10:11:26.370, 93267, 97887, 100
2026/06/24 10:11:27.370, 93267, 97887, 100
2026/06/24 10:11:28.371, 93267, 97887, 93
2026/06/24 10:11:29.371, 93267, 97887, 97
2026/06/24 10:11:30.372, 93267, 97887, 100
2026/06/24 10:11:31.372, 93267, 97887, 69
2026/06/24 10:11:32.373, 93267, 97887, 100
2026/06/24 10:11:33.373, 93267, 97887, 100
2026/06/24 10:11:34.374, 93267, 97887, 100
2026/06/24 10:11:35.374, 93267, 97887, 97
2026/06/24 10:11:36.375, 93267, 97887, 100
2026/06/24 10:11:37.375, 93267, 97887, 62
2026/06/24 10:11:38.376, 93267, 97887, 100
2026/06/24 10:11:39.376, 93267, 97887, 100
2026/06/24 10:11:40.377, 93267, 97887, 100
2026/06/24 10:11:41.377, 93267, 97887, 89
2026/06/24 10:11:42.378, 93267, 97887, 100
2026/06/24 10:11:43.378, 93267, 97887, 87
2026/06/24 10:11:44.378, 93267, 97887, 95
2026/06/24 10:11:45.379, 93267, 97887, 100
2026/06/24 10:11:46.379, 93267, 97887, 100
2026/06/24 10:11:47.380, 93267, 97887, 92
2026/06/24 10:11:48.380, 93267, 97887, 97
2026/06/24 10:11:49.381, 93267, 97887, 100
2026/06/24 10:11:50.381, 93267, 97887, 77
2026/06/24 10:11:51.381, 93267, 97887, 100
2026/06/24 10:11:52.382, 93267, 97887, 100
2026/06/24 10:11:53.382, 93267, 97887, 100
2026/06/24 10:11:54.383, 93267, 97887, 100
2026/06/24 10:11:55.383, 93267, 97887, 97
2026/06/24 10:11:56.384, 93267, 97887, 0
2026/06/24 10:11:57.384, 93267, 97887, 0
2026/06/24 10:11:58.385, 93267, 97887, 100
2026/06/24 10:11:59.385, 93267, 97887, 95
2026/06/24 10:12:00.386, 93267, 97887, 69
2026/06/24 10:12:01.386, 93267, 97887, 100
2026/06/24 10:12:02.387, 93267, 97887, 94
2026/06/24 10:12:03.387, 93267, 97887, 70
2026/06/24 10:12:04.387, 93267, 97887, 100
2026/06/24 10:12:05.388, 93267, 97887, 100
2026/06/24 10:12:06.388, 93267, 97887, 69
2026/06/24 10:12:07.389, 93267, 97887, 100
2026/06/24 10:12:08.389, 93267, 97887, 100
2026/06/24 10:12:09.390, 93267, 97887, 69
2026/06/24 10:12:10.390, 93267, 97887, 100
2026/06/24 10:12:11.391, 93267, 97887, 100
2026/06/24 10:12:12.391, 93267, 97887, 70
2026/06/24 10:12:13.392, 93267, 97887, 100
2026/06/24 10:12:14.392, 93267, 97887, 100
2026/06/24 10:12:15.393, 93267, 97887, 70
2026/06/24 10:12:16.393, 93267, 97887, 100
2026/06/24 10:12:17.393, 93267, 97887, 100
2026/06/24 10:12:18.394, 93267, 97887, 66
2026/06/24 10:12:19.394, 93267, 97887, 100
2026/06/24 10:12:20.395, 93267, 97887, 100
2026/06/24 10:12:21.395, 93267, 97887, 57
2026/06/24 10:12:22.396, 93267, 97887, 100
2026/06/24 10:12:23.396, 93267, 97887, 100
2026/06/24 10:12:24.397, 93267, 97887, 70
2026/06/24 10:12:25.397, 93267, 97887, 97
2026/06/24 10:12:26.398, 93267, 97887, 100
2026/06/24 10:12:27.399, 93267, 97887, 62
2026/06/24 10:12:28.399, 93267, 97887, 100
2026/06/24 10:12:29.399, 93267, 97887, 94
2026/06/24 10:12:30.400, 93267, 97887, 61
2026/06/24 10:12:31.400, 93267, 97887, 100
2026/06/24 10:12:32.401, 93267, 97887, 100
2026/06/24 10:12:33.401, 93267, 97887, 58
2026/06/24 10:12:34.402, 93267, 97887, 100
2026/06/24 10:12:35.404, 93267, 97887, 65
2026/06/24 10:12:36.404, 93267, 97887, 100
2026/06/24 10:12:37.406, 93267, 97887, 100
2026/06/24 10:12:38.407, 93267, 97887, 60
2026/06/24 10:12:39.407, 93267, 97887, 100
2026/06/24 10:12:40.408, 93267, 97887, 100
2026/06/24 10:12:41.408, 93267, 97887, 60
2026/06/24 10:12:42.409, 93267, 97887, 100
2026/06/24 10:12:43.409, 93267, 97887, 100
2026/06/24 10:12:44.410, 93267, 97887, 62
2026/06/24 10:12:45.410, 93267, 97887, 100
2026/06/24 10:12:46.411, 93267, 97887, 100
2026/06/24 10:12:47.411, 93267, 97887, 65
2026/06/24 10:12:48.412, 93267, 97887, 100
2026/06/24 10:12:49.413, 93267, 97887, 67
2026/06/24 10:12:50.413, 93267, 97887, 100
2026/06/24 10:12:51.414, 93267, 97887, 100
2026/06/24 10:12:52.414, 93267, 97887, 60
2026/06/24 10:12:53.415, 93267, 97887, 100
2026/06/24 10:12:54.416, 93267, 97887, 100
2026/06/24 10:12:55.416, 93267, 97887, 63
2026/06/24 10:12:56.417, 93267, 97887, 100
2026/06/24 10:12:57.417, 93267, 97887, 94
2026/06/24 10:12:58.418, 93267, 97887, 68
2026/06/24 10:12:59.418, 93267, 97887, 100
2026/06/24 10:13:00.419, 93267, 97887, 100
2026/06/24 10:13:01.419, 93267, 97887, 67
2026/06/24 10:13:02.420, 93267, 97887, 100
2026/06/24 10:13:03.420, 93267, 97887, 70
2026/06/24 10:13:04.421, 93267, 97887, 97
2026/06/24 10:13:05.422, 93267, 97887, 100
2026/06/24 10:13:06.422, 93267, 97887, 67
2026/06/24 10:13:07.423, 93267, 97887, 100
2026/06/24 10:13:08.423, 93267, 97887, 100
2026/06/24 10:13:09.424, 93267, 97887, 66
2026/06/24 10:13:10.424, 93267, 97887, 99
2026/06/24 10:13:11.425, 93267, 97887, 100
2026/06/24 10:13:12.426, 93267, 97887, 67
2026/06/24 10:13:13.426, 93267, 97887, 100
2026/06/24 10:13:14.427, 93267, 97887, 100
2026/06/24 10:13:15.427, 93267, 97887, 85
2026/06/24 10:13:16.428, 93267, 97887, 79
2026/06/24 10:13:17.430, 93267, 97887, 100
2026/06/24 10:13:18.430, 93267, 97887, 66
2026/06/24 10:13:19.430, 93267, 97887, 100
2026/06/24 10:13:20.431, 93267, 97887, 63
2026/06/24 10:13:21.431, 93267, 97887, 8
2026/06/24 10:13:22.432, 93267, 97887, 0
2026/06/24 10:13:23.432, 93267, 97887, 0
2026/06/24 10:13:24.433, 93267, 97887, 0
2026/06/24 10:13:25.433, 93267, 97887, 0
2026/06/24 10:13:26.434, 93267, 97887, 97
2026/06/24 10:13:27.434, 93267, 97887, 100
2026/06/24 10:13:28.435, 93267, 97887, 51
2026/06/24 10:13:29.435, 93267, 97887, 0
2026/06/24 10:13:30.436, 93405, 97887, 0
2026/06/24 10:13:31.436, 93405, 97887, 0
2026/06/24 10:13:32.437, 93405, 97887, 45
2026/06/24 10:13:33.437, 93405, 97887, 100
2026/06/24 10:13:34.438, 93405, 97887, 100
2026/06/24 10:13:35.438, 93405, 97887, 100
2026/06/24 10:13:36.439, 93405, 97887, 92
2026/06/24 10:13:37.439, 93405, 97887, 97
2026/06/24 10:13:38.440, 93405, 97887, 100
2026/06/24 10:13:39.441, 93405, 97887, 55
2026/06/24 10:13:40.441, 93405, 97887, 100
2026/06/24 10:13:41.442, 93405, 97887, 100
2026/06/24 10:13:42.442, 93405, 97887, 100
2026/06/24 10:13:43.443, 93405, 97887, 100
2026/06/24 10:13:44.443, 93405, 97887, 100
2026/06/24 10:13:45.443, 93405, 97887, 96
2026/06/24 10:13:46.444, 93405, 97887, 100
2026/06/24 10:13:47.445, 93405, 97887, 100
2026/06/24 10:13:48.445, 93405, 97887, 50
2026/06/24 10:13:49.446, 93405, 97887, 100
2026/06/24 10:13:50.446, 93405, 97887, 100
2026/06/24 10:13:51.446, 93405, 97887, 100
2026/06/24 10:13:52.447, 93405, 97887, 94
2026/06/24 10:13:53.447, 93405, 97887, 100
2026/06/24 10:13:54.447, 93405, 97887, 64
2026/06/24 10:13:55.448, 93405, 97887, 100
2026/06/24 10:13:56.448, 93405, 97887, 100
2026/06/24 10:13:57.449, 93405, 97887, 100
2026/06/24 10:13:58.449, 93405, 97887, 88
2026/06/24 10:13:59.450, 93405, 97887, 97
2026/06/24 10:14:00.450, 93405, 97887, 100
2026/06/24 10:14:01.451, 93405, 97887, 63
2026/06/24 10:14:02.451, 93405, 97887, 100
2026/06/24 10:14:03.452, 93405, 97887, 100
2026/06/24 10:14:04.452, 93405, 97887, 100
2026/06/24 10:14:05.453, 93405, 97887, 87
2026/06/24 10:14:06.453, 93405, 97887, 97
2026/06/24 10:14:07.453, 93405, 97887, 100
2026/06/24 10:14:08.454, 93405, 97887, 55
2026/06/24 10:14:09.454, 93405, 97887, 100
2026/06/24 10:14:10.455, 93405, 97887, 100
2026/06/24 10:14:11.455, 93405, 97887, 100
2026/06/24 10:14:12.456, 93405, 97887, 91
2026/06/24 10:14:13.456, 93405, 97887, 97
2026/06/24 10:14:14.457, 93405, 97887, 100
2026/06/24 10:14:15.457, 93405, 97887, 62
2026/06/24 10:14:16.458, 93405, 97887, 100
2026/06/24 10:14:17.459, 93405, 97887, 100
2026/06/24 10:14:18.459, 93405, 97887, 100
2026/06/24 10:14:19.460, 93405, 97887, 100
2026/06/24 10:14:20.460, 93405, 97887, 90
2026/06/24 10:14:21.460, 93405, 97887, 100
2026/06/24 10:14:22.461, 93405, 97887, 79
2026/06/24 10:14:23.461, 93405, 97887, 92
2026/06/24 10:14:24.462, 93405, 97887, 100
2026/06/24 10:14:25.462, 93405, 97887, 100
2026/06/24 10:14:26.462, 93405, 97887, 100
2026/06/24 10:14:27.463, 93405, 97887, 89
2026/06/24 10:14:28.463, 93405, 97887, 100
2026/06/24 10:14:29.463, 93405, 97887, 78
2026/06/24 10:14:30.464, 93405, 97887, 92
2026/06/24 10:14:31.464, 93405, 97887, 100
2026/06/24 10:14:32.465, 93405, 97887, 100
2026/06/24 10:14:33.465, 93405, 97887, 100
2026/06/24 10:14:34.465, 93405, 97887, 81
2026/06/24 10:14:35.466, 93405, 97887, 100
2026/06/24 10:14:36.466, 93405, 97887, 63
2026/06/24 10:14:37.467, 93405, 97887, 100
2026/06/24 10:14:38.467, 93405, 97887, 100
2026/06/24 10:14:39.468, 93405, 97887, 100
2026/06/24 10:14:40.468, 93405, 97887, 92
2026/06/24 10:14:41.468, 93405, 97887, 97
2026/06/24 10:14:42.469, 93405, 97887, 100
2026/06/24 10:14:43.469, 93405, 97887, 59
2026/06/24 10:14:44.470, 93405, 97887, 100
2026/06/24 10:14:45.470, 93405, 97887, 100
2026/06/24 10:14:46.470, 93405, 97887, 100
2026/06/24 10:14:47.471, 93405, 97887, 92
2026/06/24 10:14:48.471, 93405, 97887, 100
2026/06/24 10:14:49.471, 93405, 97887, 94
2026/06/24 10:14:50.472, 93405, 97887, 78
2026/06/24 10:14:51.472, 93405, 97887, 100
2026/06/24 10:14:52.473, 93405, 97887, 100
2026/06/24 10:14:53.473, 93405, 97887, 100
2026/06/24 10:14:54.473, 93405, 97887, 90
2026/06/24 10:14:55.474, 93405, 97887, 100
2026/06/24 10:14:56.474, 93405, 97887, 90
2026/06/24 10:14:57.475, 93405, 97887, 84
2026/06/24 10:14:58.475, 93405, 97887, 100
2026/06/24 10:14:59.476, 93405, 97887, 100
2026/06/24 10:15:00.476, 93405, 97887, 100
2026/06/24 10:15:01.476, 93405, 97887, 97
2026/06/24 10:15:02.477, 93405, 97887, 100
2026/06/24 10:15:03.477, 93964, 97887, 66
2026/06/24 10:15:04.478, 93405, 97887, 96
2026/06/24 10:15:05.478, 93405, 97887, 100
2026/06/24 10:15:06.479, 93405, 97887, 100
2026/06/24 10:15:07.479, 93405, 97887, 100
2026/06/24 10:15:08.480, 93405, 97887, 97
2026/06/24 10:15:09.480, 93405, 97887, 100
2026/06/24 10:15:10.481, 93405, 97887, 100
2026/06/24 10:15:11.481, 93405, 97887, 99
2026/06/24 10:15:12.482, 93405, 97887, 71
2026/06/24 10:15:13.482, 93405, 97887, 100
2026/06/24 10:15:14.483, 93405, 97887, 100
2026/06/24 10:15:15.483, 93405, 97887, 92
2026/06/24 10:15:16.483, 93405, 97887, 100
2026/06/24 10:15:17.484, 93405, 97887, 99
2026/06/24 10:15:18.484, 93405, 97887, 0
2026/06/24 10:15:19.485, 93405, 97887, 0
2026/06/24 10:15:20.485, 93405, 97887, 100
2026/06/24 10:15:21.485, 93405, 97887, 67
2026/06/24 10:15:22.486, 93405, 97887, 100
2026/06/24 10:15:23.486, 93405, 97887, 100
2026/06/24 10:15:24.487, 93405, 97887, 66
2026/06/24 10:15:25.487, 93405, 97887, 100
2026/06/24 10:15:26.488, 93405, 97887, 100
2026/06/24 10:15:27.488, 93405, 97887, 65
2026/06/24 10:15:28.489, 93405, 97887, 100
2026/06/24 10:15:29.489, 93405, 97887, 100
2026/06/24 10:15:30.489, 93405, 97887, 67
2026/06/24 10:15:31.490, 93405, 97887, 100
2026/06/24 10:15:32.491, 93405, 97887, 100
2026/06/24 10:15:33.491, 93405, 97887, 66
2026/06/24 10:15:34.491, 93405, 97887, 100
2026/06/24 10:15:35.492, 93405, 97887, 88
2026/06/24 10:15:36.492, 93405, 97887, 78
2026/06/24 10:15:37.492, 93405, 97887, 100
2026/06/24 10:15:38.493, 93405, 97887, 90
2026/06/24 10:15:39.493, 93405, 97887, 78
2026/06/24 10:15:40.493, 93405, 97887, 100
2026/06/24 10:15:41.494, 93405, 97887, 100
2026/06/24 10:15:42.494, 93405, 97887, 67
2026/06/24 10:15:43.495, 93405, 97887, 100
2026/06/24 10:15:44.495, 93405, 97887, 97
2026/06/24 10:15:45.495, 93405, 97887, 67
2026/06/24 10:15:46.496, 93405, 97887, 100
2026/06/24 10:15:47.496, 93405, 97887, 95
2026/06/24 10:15:48.496, 93405, 97887, 66
2026/06/24 10:15:49.497, 93405, 97887, 100
2026/06/24 10:15:50.497, 93405, 97887, 100
2026/06/24 10:15:51.498, 93405, 97887, 65
2026/06/24 10:15:52.498, 93405, 97887, 100
2026/06/24 10:15:53.499, 93405, 97887, 67
2026/06/24 10:15:54.500, 93405, 97887, 99
2026/06/24 10:15:55.500, 93405, 97887, 100
2026/06/24 10:15:56.501, 93405, 97887, 67
2026/06/24 10:15:57.501, 93405, 97887, 100
2026/06/24 10:15:58.502, 93405, 97887, 100
2026/06/24 10:15:59.502, 93405, 97887, 66
2026/06/24 10:16:00.503, 93405, 97887, 100
2026/06/24 10:16:01.503, 93405, 97887, 94
2026/06/24 10:16:02.503, 93405, 97887, 67
2026/06/24 10:16:03.504, 93405, 97887, 100
2026/06/24 10:16:04.504, 93405, 97887, 95
2026/06/24 10:16:05.504, 93405, 97887, 66
2026/06/24 10:16:06.505, 93405, 97887, 100
2026/06/24 10:16:07.505, 93405, 97887, 100
2026/06/24 10:16:08.506, 93405, 97887, 66
2026/06/24 10:16:09.506, 93405, 97887, 100
2026/06/24 10:16:10.507, 93405, 97887, 100
2026/06/24 10:16:11.507, 93405, 97887, 66
2026/06/24 10:16:12.507, 93405, 97887, 100
2026/06/24 10:16:13.508, 93405, 97887, 100
2026/06/24 10:16:14.508, 93405, 97887, 68
2026/06/24 10:16:15.509, 93405, 97887, 100
2026/06/24 10:16:16.509, 93405, 97887, 66
2026/06/24 10:16:17.509, 93405, 97887, 99
2026/06/24 10:16:18.510, 93405, 97887, 100
2026/06/24 10:16:19.510, 93405, 97887, 67
2026/06/24 10:16:20.510, 93405, 97887, 100
2026/06/24 10:16:21.511, 93405, 97887, 100
2026/06/24 10:16:22.511, 93405, 97887, 66
2026/06/24 10:16:23.512, 93405, 97887, 100
2026/06/24 10:16:24.512, 93405, 97887, 94
2026/06/24 10:16:25.513, 93405, 97887, 66
2026/06/24 10:16:26.513, 93405, 97887, 100
2026/06/24 10:16:27.513, 93405, 97887, 100
2026/06/24 10:16:28.514, 93405, 97887, 66
2026/06/24 10:16:29.515, 93405, 97887, 100
2026/06/24 10:16:30.515, 93405, 97887, 100
2026/06/24 10:16:31.515, 93405, 97887, 67
2026/06/24 10:16:32.516, 93405, 97887, 100
2026/06/24 10:16:33.516, 93405, 97887, 100
2026/06/24 10:16:34.516, 93405, 97887, 68
2026/06/24 10:16:35.517, 93405, 97887, 100
2026/06/24 10:16:36.517, 93405, 97887, 91
2026/06/24 10:16:37.518, 93405, 97887, 78
2026/06/24 10:16:38.518, 93405, 97887, 100
2026/06/24 10:16:39.519, 93405, 97887, 65
2026/06/24 10:16:40.519, 93405, 97887, 99
2026/06/24 10:16:41.520, 93405, 97887, 0
2026/06/24 10:16:42.520, 93405, 97887, 91
2026/06/24 10:16:43.520, 93405, 97887, 1
2026/06/24 10:16:44.521, 93405, 97887, 6
2026/06/24 10:16:45.521, 93405, 97887, 0
2026/06/24 10:16:46.522, 93405, 97887, 0
2026/06/24 10:16:47.522, 93405, 97887, 0
2026/06/24 10:16:48.522, 93405, 97887, 55
2026/06/24 10:16:49.523, 93405, 97887, 100
2026/06/24 10:16:50.523, 93405, 97887, 100
2026/06/24 10:16:51.524, 93405, 97887, 100
2026/06/24 10:16:52.524, 93405, 97887, 93
2026/06/24 10:16:53.524, 93405, 97887, 100
2026/06/24 10:16:54.524, 93405, 97887, 93
2026/06/24 10:16:55.525, 93405, 97887, 91
2026/06/24 10:16:56.525, 93405, 97887, 100
2026/06/24 10:16:57.526, 93405, 97887, 100
2026/06/24 10:16:58.526, 93405, 97887, 92
2026/06/24 10:16:59.527, 93405, 97887, 97
2026/06/24 10:17:00.527, 93405, 97887, 100
2026/06/24 10:17:01.527, 93405, 97887, 68
2026/06/24 10:17:02.528, 93405, 97887, 100
2026/06/24 10:17:03.528, 93405, 97887, 100
2026/06/24 10:17:04.528, 93405, 97887, 100
2026/06/24 10:17:05.529, 93405, 97887, 90
2026/06/24 10:17:06.529, 93405, 97887, 99
2026/06/24 10:17:07.529, 93405, 97887, 82
2026/06/24 10:17:08.530, 93405, 97887, 100
2026/06/24 10:17:09.530, 93405, 97887, 100
2026/06/24 10:17:10.531, 93405, 97887, 100
2026/06/24 10:17:11.531, 93405, 97887, 95
2026/06/24 10:17:12.531, 93405, 97887, 100
2026/06/24 10:17:13.532, 93405, 97887, 63
2026/06/24 10:17:14.532, 93405, 97887, 100
2026/06/24 10:17:15.532, 93405, 97887, 100
2026/06/24 10:17:16.533, 93405, 97887, 100
2026/06/24 10:17:17.533, 93405, 97887, 90
2026/06/24 10:17:18.533, 93405, 97887, 100
2026/06/24 10:17:19.534, 93405, 97887, 76
2026/06/24 10:17:20.534, 93405, 97887, 97
2026/06/24 10:17:21.534, 93405, 97887, 100
2026/06/24 10:17:22.535, 93405, 97887, 100
2026/06/24 10:17:23.535, 93405, 97887, 93
2026/06/24 10:17:24.535, 93405, 97887, 98
2026/06/24 10:17:25.536, 93405, 97887, 100
2026/06/24 10:17:26.536, 93405, 97887, 67
2026/06/24 10:17:27.536, 93405, 97887, 100
2026/06/24 10:17:28.537, 93405, 97887, 100
2026/06/24 10:17:29.537, 93405, 97887, 100
2026/06/24 10:17:30.537, 93405, 97887, 97
2026/06/24 10:17:31.538, 93405, 97887, 100
2026/06/24 10:17:32.538, 93405, 97887, 65
2026/06/24 10:17:33.538, 93405, 97887, 100
2026/06/24 10:17:34.539, 93405, 97887, 100
2026/06/24 10:17:35.539, 93405, 97887, 100
2026/06/24 10:17:36.539, 93405, 97887, 80
2026/06/24 10:17:37.540, 93405, 97887, 100
2026/06/24 10:17:38.540, 93405, 97887, 87
2026/06/24 10:17:39.540, 93405, 97887, 97
2026/06/24 10:17:40.541, 93405, 97887, 100
2026/06/24 10:17:41.541, 93405, 97887, 100
2026/06/24 10:17:42.541, 93405, 97887, 93
2026/06/24 10:17:43.542, 93405, 97887, 100
2026/06/24 10:17:44.542, 93405, 97887, 100
2026/06/24 10:17:45.542, 93405, 97887, 77
2026/06/24 10:17:46.543, 93405, 97887, 100
2026/06/24 10:17:47.543, 93405, 97887, 100
2026/06/24 10:17:48.544, 93405, 97887, 100
2026/06/24 10:17:49.544, 93405, 97887, 97
2026/06/24 10:17:50.544, 93405, 97887, 100
2026/06/24 10:17:51.545, 93405, 97887, 65
2026/06/24 10:17:52.545, 93405, 97887, 100
2026/06/24 10:17:53.546, 93405, 97887, 100
2026/06/24 10:17:54.546, 93405, 97887, 100
2026/06/24 10:17:55.547, 93405, 97887, 90
2026/06/24 10:17:56.547, 93405, 97887, 100
2026/06/24 10:17:57.548, 93405, 97887, 89
2026/06/24 10:17:58.548, 93405, 97887, 88
2026/06/24 10:17:59.549, 93405, 97887, 100
