dialect,wer,cer,bleu
AG,75.0,13.88888888888889,17.965205598154213
BE,95.0,34.751773049645394,6.017783641319786
ZG,54.54545454545454,21.428571428571427,8.91376552139813
ZH,50.0,31.57894736842105,26.269098944241588
OVERALL,73.9090909090909,28.093645484949832,13.0367274692867
