epoch,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_wer,eval_wer_AG,eval_wer_BE,eval_wer_BL,eval_wer_FR,eval_wer_GL,eval_wer_GR,eval_wer_LU,eval_wer_NW,eval_wer_SG,eval_wer_SH,eval_wer_SO,eval_wer_SZ,eval_wer_TG,eval_wer_UR,eval_wer_VS,eval_wer_ZG,eval_wer_ZH,grad_norm,learning_rate,loss,step
0.0992063492063492,,,,,,,,,,,,,,,,,,,,,,,18.618925094604492,4.800000000000001e-06,0.8807,25
0.1984126984126984,,,,,,,,,,,,,,,,,,,,,,,44.03081512451172,9.800000000000001e-06,0.5968,50
0.2976190476190476,,,,,,,,,,,,,,,,,,,,,,,29.707555770874023,9.801652892561985e-06,0.6136,75
0.3968253968253968,,,,,,,,,,,,,,,,,,,,,,,30.687145233154297,9.59504132231405e-06,0.615,100
0.49603174603174605,,,,,,,,,,,,,,,,,,,,,,,25.988204956054688,9.388429752066116e-06,0.6296,125
0.49603174603174605,0.3978857100009918,83.212,10.359,0.649,0.23475756120979357,0.2597898758357211,0.26591951095262356,0.25457875457875456,0.21518987341772153,0.208955223880597,0.1523809523809524,0.19387755102040816,0.1111111111111111,0.21339285714285713,0.2682926829268293,0.2401129943502825,0.14102564102564102,0.26785714285714285,0.2534246575342466,0.36666666666666664,0.17704918032786884,0.19418181818181818,,,,125
0.5952380952380952,,,,,,,,,,,,,,,,,,,,,,,28.98651123046875,9.181818181818184e-06,0.6089,150
0.6944444444444444,,,,,,,,,,,,,,,,,,,,,,,23.178855895996094,8.97520661157025e-06,0.6672,175
0.7936507936507936,,,,,,,,,,,,,,,,,,,,,,,22.103580474853516,8.768595041322315e-06,0.655,200
0.8928571428571429,,,,,,,,,,,,,,,,,,,,,,,15.067448616027832,8.56198347107438e-06,0.661,225
0.9920634920634921,,,,,,,,,,,,,,,,,,,,,,,20.98443031311035,8.355371900826446e-06,0.6665,250
0.9920634920634921,0.38723552227020264,83.8889,10.275,0.644,0.22359577532405184,0.23686723973256923,0.25063678043810494,0.2490842490842491,0.26582278481012656,0.1791044776119403,0.1619047619047619,0.17142857142857143,0.16666666666666666,0.19553571428571428,0.1951219512195122,0.2598870056497175,0.19230769230769232,0.24107142857142858,0.23972602739726026,0.3466666666666667,0.2262295081967213,0.18327272727272728,,,,250
1.0912698412698412,,,,,,,,,,,,,,,,,,,,,,,45.42728042602539,8.148760330578514e-06,0.5705,275
1.1904761904761905,,,,,,,,,,,,,,,,,,,,,,,24.910829544067383,7.94214876033058e-06,0.5465,300
