timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/06/26 09:56:18.967, 91295, 97887, 100
2026/06/26 09:56:19.968, 91295, 97887, 70
2026/06/26 09:56:20.968, 91295, 97887, 100
2026/06/26 09:56:21.969, 91295, 97887, 100
2026/06/26 09:56:22.969, 91295, 97887, 100
2026/06/26 09:56:23.970, 91295, 97887, 97
2026/06/26 09:56:24.970, 91295, 97887, 100
2026/06/26 09:56:25.971, 91295, 97887, 68
2026/06/26 09:56:26.971, 91295, 97887, 100
2026/06/26 09:56:27.972, 91295, 97887, 100
2026/06/26 09:56:28.972, 91295, 97887, 100
2026/06/26 09:56:29.973, 91295, 97887, 97
2026/06/26 09:56:30.973, 91295, 97887, 100
2026/06/26 09:56:31.973, 91295, 97887, 70
2026/06/26 09:56:32.974, 91295, 97887, 100
2026/06/26 09:56:33.974, 91295, 97887, 100
2026/06/26 09:56:34.975, 91295, 97887, 100
2026/06/26 09:56:35.975, 91295, 97887, 97
2026/06/26 09:56:36.976, 91295, 97887, 100
2026/06/26 09:56:37.976, 91295, 97887, 70
2026/06/26 09:56:38.977, 91549, 97887, 100
2026/06/26 09:56:39.978, 91549, 97887, 100
2026/06/26 09:56:40.978, 91549, 97887, 100
2026/06/26 09:56:41.979, 91549, 97887, 97
2026/06/26 09:56:42.979, 91549, 97887, 100
2026/06/26 09:56:43.980, 91549, 97887, 71
2026/06/26 09:56:44.980, 91549, 97887, 100
2026/06/26 09:56:45.980, 91549, 97887, 100
2026/06/26 09:56:46.981, 91549, 97887, 100
2026/06/26 09:56:47.982, 91549, 97887, 97
2026/06/26 09:56:48.982, 91549, 97887, 100
2026/06/26 09:56:49.983, 91549, 97887, 73
2026/06/26 09:56:50.983, 91549, 97887, 100
2026/06/26 09:56:51.984, 91549, 97887, 100
2026/06/26 09:56:52.984, 91549, 97887, 100
2026/06/26 09:56:53.985, 91549, 97887, 97
2026/06/26 09:56:54.985, 91549, 97887, 100
2026/06/26 09:56:55.986, 91549, 97887, 74
2026/06/26 09:56:56.986, 91549, 97887, 100
2026/06/26 09:56:57.986, 91549, 97887, 100
2026/06/26 09:56:58.987, 91549, 97887, 100
2026/06/26 09:56:59.987, 91549, 97887, 97
2026/06/26 09:57:00.988, 91549, 97887, 100
2026/06/26 09:57:01.988, 91549, 97887, 85
2026/06/26 09:57:02.989, 91549, 97887, 100
2026/06/26 09:57:03.989, 91549, 97887, 100
2026/06/26 09:57:04.990, 91549, 97887, 94
2026/06/26 09:57:05.990, 91549, 97887, 100
2026/06/26 09:57:06.991, 91549, 97887, 98
2026/06/26 09:57:07.991, 91549, 97887, 96
2026/06/26 09:57:08.992, 91549, 97887, 100
2026/06/26 09:57:09.992, 91549, 97887, 100
2026/06/26 09:57:10.993, 91549, 97887, 94
2026/06/26 09:57:11.993, 91549, 97887, 100
2026/06/26 09:57:12.994, 91549, 97887, 100
2026/06/26 09:57:13.994, 91549, 97887, 93
2026/06/26 09:57:14.995, 91549, 97887, 100
2026/06/26 09:57:15.996, 91549, 97887, 100
2026/06/26 09:57:16.996, 91549, 97887, 97
2026/06/26 09:57:17.997, 91549, 97887, 100
2026/06/26 09:57:18.997, 91549, 97887, 73
2026/06/26 09:57:19.998, 91549, 97887, 100
2026/06/26 09:57:20.998, 91549, 97887, 100
2026/06/26 09:57:21.999, 91549, 97887, 97
2026/06/26 09:57:22.999, 91549, 97887, 97
2026/06/26 09:57:23.999, 91549, 97887, 100
2026/06/26 09:57:25.000, 92059, 97887, 85
2026/06/26 09:57:26.000, 92059, 97887, 100
2026/06/26 09:57:27.001, 92059, 97887, 100
2026/06/26 09:57:28.002, 92059, 97887, 100
2026/06/26 09:57:29.002, 92059, 97887, 100
2026/06/26 09:57:30.003, 92059, 97887, 91
2026/06/26 09:57:31.003, 92059, 97887, 100
2026/06/26 09:57:32.004, 92059, 97887, 71
2026/06/26 09:57:33.004, 92059, 97887, 100
2026/06/26 09:57:34.005, 92059, 97887, 0
2026/06/26 09:57:35.005, 92999, 97887, 5
2026/06/26 09:57:36.006, 93025, 97887, 61
2026/06/26 09:57:37.006, 93051, 97887, 100
2026/06/26 09:57:38.007, 93051, 97887, 100
2026/06/26 09:57:39.008, 93051, 97887, 71
2026/06/26 09:57:40.008, 93051, 97887, 100
2026/06/26 09:57:41.009, 93051, 97887, 100
2026/06/26 09:57:42.009, 93051, 97887, 72
2026/06/26 09:57:43.010, 93051, 97887, 100
2026/06/26 09:57:44.010, 93051, 97887, 95
2026/06/26 09:57:45.011, 93051, 97887, 77
2026/06/26 09:57:46.011, 93051, 97887, 100
2026/06/26 09:57:47.011, 93051, 97887, 100
2026/06/26 09:57:48.012, 93051, 97887, 72
2026/06/26 09:57:49.013, 93053, 97887, 100
2026/06/26 09:57:50.013, 93053, 97887, 100
2026/06/26 09:57:51.014, 93053, 97887, 70
2026/06/26 09:57:52.014, 93053, 97887, 100
2026/06/26 09:57:53.015, 93053, 97887, 93
2026/06/26 09:57:54.015, 93053, 97887, 70
2026/06/26 09:57:55.016, 93053, 97887, 100
2026/06/26 09:57:56.016, 93053, 97887, 100
2026/06/26 09:57:57.017, 93053, 97887, 71
2026/06/26 09:57:58.017, 93053, 97887, 100
2026/06/26 09:57:59.018, 93053, 97887, 100
2026/06/26 09:58:00.018, 93053, 97887, 90
2026/06/26 09:58:01.019, 93053, 97887, 81
2026/06/26 09:58:02.019, 93053, 97887, 100
2026/06/26 09:58:03.020, 93053, 97887, 100
2026/06/26 09:58:04.020, 93053, 97887, 64
2026/06/26 09:58:05.021, 93053, 97887, 100
2026/06/26 09:58:06.021, 93053, 97887, 70
2026/06/26 09:58:07.022, 93053, 97887, 100
2026/06/26 09:58:08.022, 93053, 97887, 100
2026/06/26 09:58:09.023, 93053, 97887, 70
2026/06/26 09:58:10.023, 93053, 97887, 100
2026/06/26 09:58:11.024, 93053, 97887, 100
2026/06/26 09:58:12.024, 93053, 97887, 70
2026/06/26 09:58:13.025, 93053, 97887, 100
2026/06/26 09:58:14.025, 93053, 97887, 100
2026/06/26 09:58:15.026, 93053, 97887, 69
2026/06/26 09:58:16.027, 93053, 97887, 100
2026/06/26 09:58:17.027, 93053, 97887, 100
2026/06/26 09:58:18.028, 93053, 97887, 69
2026/06/26 09:58:19.028, 93053, 97887, 100
2026/06/26 09:58:20.029, 93053, 97887, 100
2026/06/26 09:58:21.029, 93053, 97887, 79
2026/06/26 09:58:22.030, 93053, 97887, 90
2026/06/26 09:58:23.030, 93053, 97887, 100
2026/06/26 09:58:24.031, 93053, 97887, 79
2026/06/26 09:58:25.031, 93053, 97887, 91
2026/06/26 09:58:26.032, 93053, 97887, 100
2026/06/26 09:58:27.032, 93053, 97887, 70
2026/06/26 09:58:28.033, 93053, 97887, 100
2026/06/26 09:58:29.034, 93053, 97887, 94
2026/06/26 09:58:30.034, 93053, 97887, 61
2026/06/26 09:58:31.035, 93053, 97887, 100
2026/06/26 09:58:32.035, 93053, 97887, 94
2026/06/26 09:58:33.036, 93053, 97887, 70
2026/06/26 09:58:34.036, 93053, 97887, 100
2026/06/26 09:58:35.037, 93053, 97887, 95
2026/06/26 09:58:36.037, 93053, 97887, 70
2026/06/26 09:58:37.038, 93053, 97887, 100
2026/06/26 09:58:38.038, 93053, 97887, 100
2026/06/26 09:58:39.039, 93053, 97887, 69
2026/06/26 09:58:40.039, 93053, 97887, 100
2026/06/26 09:58:41.040, 93053, 97887, 80
2026/06/26 09:58:42.040, 93053, 97887, 91
2026/06/26 09:58:43.041, 93053, 97887, 100
2026/06/26 09:58:44.043, 93053, 97887, 100
2026/06/26 09:58:45.043, 93053, 97887, 70
2026/06/26 09:58:46.044, 93053, 97887, 100
2026/06/26 09:58:47.044, 93053, 97887, 100
2026/06/26 09:58:48.045, 93053, 97887, 71
2026/06/26 09:58:49.046, 93053, 97887, 100
2026/06/26 09:58:50.046, 93053, 97887, 100
2026/06/26 09:58:51.047, 93053, 97887, 71
2026/06/26 09:58:52.047, 93053, 97887, 100
2026/06/26 09:58:53.048, 93053, 97887, 100
2026/06/26 09:58:54.048, 93053, 97887, 70
2026/06/26 09:58:55.049, 93053, 97887, 19
2026/06/26 09:58:56.049, 93055, 97887, 65
2026/06/26 09:58:57.050, 93055, 97887, 8
2026/06/26 09:58:58.050, 93055, 97887, 0
2026/06/26 09:58:59.051, 93055, 97887, 0
2026/06/26 09:59:00.051, 93055, 97887, 0
2026/06/26 09:59:01.051, 93055, 97887, 0
2026/06/26 09:59:02.052, 93055, 97887, 94
2026/06/26 09:59:03.053, 93055, 97887, 100
2026/06/26 09:59:04.053, 93055, 97887, 80
2026/06/26 09:59:05.053, 93055, 97887, 100
2026/06/26 09:59:06.054, 93055, 97887, 90
2026/06/26 09:59:07.055, 93055, 97887, 100
2026/06/26 09:59:08.055, 93055, 97887, 100
2026/06/26 09:59:09.057, 93055, 97887, 97
2026/06/26 09:59:10.057, 93055, 97887, 100
2026/06/26 09:59:11.057, 93055, 97887, 72
2026/06/26 09:59:12.058, 93055, 97887, 100
2026/06/26 09:59:13.059, 93055, 97887, 100
2026/06/26 09:59:14.059, 93055, 97887, 100
2026/06/26 09:59:15.059, 93055, 97887, 97
2026/06/26 09:59:16.060, 93055, 97887, 100
2026/06/26 09:59:17.060, 93055, 97887, 75
2026/06/26 09:59:18.061, 93055, 97887, 100
2026/06/26 09:59:19.061, 93055, 97887, 100
2026/06/26 09:59:20.062, 93055, 97887, 97
2026/06/26 09:59:21.062, 93055, 97887, 97
2026/06/26 09:59:22.062, 93055, 97887, 100
2026/06/26 09:59:23.063, 93055, 97887, 71
2026/06/26 09:59:24.063, 93055, 97887, 100
2026/06/26 09:59:25.063, 93055, 97887, 100
2026/06/26 09:59:26.064, 93055, 97887, 100
2026/06/26 09:59:27.064, 93055, 97887, 97
2026/06/26 09:59:28.065, 93055, 97887, 100
2026/06/26 09:59:29.065, 93055, 97887, 81
2026/06/26 09:59:30.066, 93055, 97887, 100
2026/06/26 09:59:31.066, 93055, 97887, 100
2026/06/26 09:59:32.067, 93055, 97887, 93
2026/06/26 09:59:33.067, 93055, 97887, 97
2026/06/26 09:59:34.067, 93055, 97887, 100
2026/06/26 09:59:35.068, 93055, 97887, 92
2026/06/26 09:59:36.068, 93055, 97887, 100
2026/06/26 09:59:37.069, 93055, 97887, 100
2026/06/26 09:59:38.070, 93055, 97887, 92
2026/06/26 09:59:39.070, 93055, 97887, 100
2026/06/26 09:59:40.070, 93055, 97887, 98
2026/06/26 09:59:41.071, 93055, 97887, 96
2026/06/26 09:59:42.072, 93055, 97887, 100
2026/06/26 09:59:43.072, 93055, 97887, 100
2026/06/26 09:59:44.073, 93055, 97887, 94
2026/06/26 09:59:45.073, 93055, 97887, 98
2026/06/26 09:59:46.074, 93055, 97887, 100
2026/06/26 09:59:47.074, 93055, 97887, 90
2026/06/26 09:59:48.075, 93055, 97887, 100
2026/06/26 09:59:49.075, 93055, 97887, 100
2026/06/26 09:59:50.076, 93055, 97887, 100
2026/06/26 09:59:51.076, 93055, 97887, 100
2026/06/26 09:59:52.077, 93055, 97887, 97
2026/06/26 09:59:53.077, 93055, 97887, 100
2026/06/26 09:59:54.078, 93055, 97887, 74
2026/06/26 09:59:55.079, 93055, 97887, 100
2026/06/26 09:59:56.079, 93055, 97887, 100
2026/06/26 09:59:57.079, 93055, 97887, 93
2026/06/26 09:59:58.080, 93055, 97887, 97
2026/06/26 09:59:59.080, 93055, 97887, 100
2026/06/26 10:00:00.081, 93055, 97887, 88
2026/06/26 10:00:01.081, 93055, 97887, 100
2026/06/26 10:00:02.082, 93055, 97887, 100
2026/06/26 10:00:03.082, 93074, 97887, 94
2026/06/26 10:00:04.085, 93614, 97887, 97
2026/06/26 10:00:05.086, 93055, 97887, 100
2026/06/26 10:00:06.086, 93055, 97887, 76
2026/06/26 10:00:07.087, 93055, 97887, 100
2026/06/26 10:00:08.087, 93055, 97887, 100
2026/06/26 10:00:09.088, 93055, 97887, 100
2026/06/26 10:00:10.088, 93055, 97887, 98
2026/06/26 10:00:11.088, 93055, 97887, 100
2026/06/26 10:00:12.089, 93055, 97887, 73
2026/06/26 10:00:13.089, 93055, 97887, 100
2026/06/26 10:00:14.090, 93055, 97887, 100
2026/06/26 10:00:15.090, 93055, 97887, 95
2026/06/26 10:00:16.090, 93055, 97887, 97
2026/06/26 10:00:17.091, 93055, 97887, 100
2026/06/26 10:00:18.091, 93055, 97887, 82
2026/06/26 10:00:19.092, 93055, 97887, 100
2026/06/26 10:00:20.092, 93055, 97887, 100
2026/06/26 10:00:21.093, 93055, 97887, 93
2026/06/26 10:00:22.093, 93055, 97887, 97
2026/06/26 10:00:23.093, 93055, 97887, 100
2026/06/26 10:00:24.094, 93055, 97887, 94
2026/06/26 10:00:25.094, 93055, 97887, 100
2026/06/26 10:00:26.094, 93055, 97887, 100
2026/06/26 10:00:27.095, 93055, 97887, 86
2026/06/26 10:00:28.095, 93055, 97887, 100
2026/06/26 10:00:29.096, 93055, 97887, 89
2026/06/26 10:00:30.096, 93055, 97887, 100
2026/06/26 10:00:31.096, 93055, 97887, 100
2026/06/26 10:00:32.097, 93055, 97887, 94
2026/06/26 10:00:33.097, 93055, 97887, 100
2026/06/26 10:00:34.098, 93055, 97887, 95
2026/06/26 10:00:35.098, 93055, 97887, 100
2026/06/26 10:00:36.099, 93055, 97887, 100
2026/06/26 10:00:37.127, 93055, 97887, 100
2026/06/26 10:00:38.127, 93055, 97887, 92
2026/06/26 10:00:39.128, 93055, 97887, 100
2026/06/26 10:00:40.128, 93055, 97887, 34
2026/06/26 10:00:41.129, 93055, 97887, 76
2026/06/26 10:00:42.129, 93055, 97887, 100
2026/06/26 10:00:43.130, 93055, 97887, 100
2026/06/26 10:00:44.130, 93055, 97887, 100
2026/06/26 10:00:45.131, 93055, 97887, 98
2026/06/26 10:00:46.131, 93055, 97887, 100
2026/06/26 10:00:47.131, 93055, 97887, 90
2026/06/26 10:00:48.132, 93055, 97887, 100
2026/06/26 10:00:49.132, 93055, 97887, 0
2026/06/26 10:00:50.133, 93055, 97887, 0
2026/06/26 10:00:51.133, 93055, 97887, 98
2026/06/26 10:00:52.134, 93055, 97887, 100
2026/06/26 10:00:53.134, 93055, 97887, 70
2026/06/26 10:00:54.135, 93055, 97887, 100
2026/06/26 10:00:55.135, 93055, 97887, 100
2026/06/26 10:00:56.136, 93055, 97887, 69
2026/06/26 10:00:57.136, 93055, 97887, 100
2026/06/26 10:00:58.136, 93055, 97887, 100
2026/06/26 10:00:59.137, 93055, 97887, 70
2026/06/26 10:01:00.137, 93055, 97887, 100
2026/06/26 10:01:01.138, 93055, 97887, 100
2026/06/26 10:01:02.138, 93055, 97887, 64
2026/06/26 10:01:03.139, 93055, 97887, 100
2026/06/26 10:01:04.139, 93055, 97887, 100
2026/06/26 10:01:05.140, 93055, 97887, 69
2026/06/26 10:01:06.140, 93055, 97887, 100
2026/06/26 10:01:07.141, 93055, 97887, 100
2026/06/26 10:01:08.141, 93055, 97887, 69
2026/06/26 10:01:09.142, 93055, 97887, 99
2026/06/26 10:01:10.142, 93055, 97887, 100
2026/06/26 10:01:11.143, 93055, 97887, 100
2026/06/26 10:01:12.143, 93055, 97887, 66
2026/06/26 10:01:13.144, 93055, 97887, 100
2026/06/26 10:01:14.144, 93055, 97887, 94
2026/06/26 10:01:15.145, 93055, 97887, 70
2026/06/26 10:01:16.145, 93055, 97887, 100
2026/06/26 10:01:17.146, 93055, 97887, 100
2026/06/26 10:01:18.146, 93055, 97887, 68
2026/06/26 10:01:19.147, 93055, 97887, 100
2026/06/26 10:01:20.147, 93055, 97887, 94
2026/06/26 10:01:21.148, 93055, 97887, 69
2026/06/26 10:01:22.148, 93055, 97887, 100
2026/06/26 10:01:23.149, 93055, 97887, 100
2026/06/26 10:01:24.149, 93055, 97887, 70
2026/06/26 10:01:25.150, 93055, 97887, 100
2026/06/26 10:01:26.150, 93055, 97887, 100
2026/06/26 10:01:27.151, 93055, 97887, 68
2026/06/26 10:01:28.151, 93055, 97887, 100
2026/06/26 10:01:29.152, 93055, 97887, 100
2026/06/26 10:01:30.152, 93055, 97887, 70
2026/06/26 10:01:31.152, 93055, 97887, 100
2026/06/26 10:01:32.153, 93055, 97887, 100
2026/06/26 10:01:33.153, 93055, 97887, 69
2026/06/26 10:01:34.154, 93055, 97887, 100
2026/06/26 10:01:35.154, 93055, 97887, 100
2026/06/26 10:01:36.155, 93055, 97887, 70
2026/06/26 10:01:37.156, 93055, 97887, 100
2026/06/26 10:01:38.156, 93055, 97887, 95
2026/06/26 10:01:39.157, 93055, 97887, 70
2026/06/26 10:01:40.158, 93055, 97887, 100
2026/06/26 10:01:41.158, 93055, 97887, 100
2026/06/26 10:01:42.158, 93055, 97887, 68
2026/06/26 10:01:43.159, 93055, 97887, 100
2026/06/26 10:01:44.159, 93055, 97887, 82
2026/06/26 10:01:45.160, 93055, 97887, 89
2026/06/26 10:01:46.160, 93055, 97887, 100
2026/06/26 10:01:47.161, 93055, 97887, 93
2026/06/26 10:01:48.161, 93055, 97887, 77
2026/06/26 10:01:49.162, 93055, 97887, 100
2026/06/26 10:01:50.162, 93055, 97887, 68
2026/06/26 10:01:51.163, 93055, 97887, 100
2026/06/26 10:01:52.163, 93055, 97887, 100
2026/06/26 10:01:53.164, 93055, 97887, 69
2026/06/26 10:01:54.164, 93055, 97887, 100
2026/06/26 10:01:55.165, 93055, 97887, 100
2026/06/26 10:01:56.165, 93055, 97887, 69
2026/06/26 10:01:57.165, 93055, 97887, 100
2026/06/26 10:01:58.166, 93055, 97887, 95
2026/06/26 10:01:59.166, 93055, 97887, 69
2026/06/26 10:02:00.166, 93055, 97887, 100
2026/06/26 10:02:01.167, 93055, 97887, 95
2026/06/26 10:02:02.167, 93055, 97887, 69
2026/06/26 10:02:03.168, 93055, 97887, 100
2026/06/26 10:02:04.168, 93055, 97887, 94
2026/06/26 10:02:05.169, 93055, 97887, 69
2026/06/26 10:02:06.169, 93055, 97887, 100
2026/06/26 10:02:07.170, 93055, 97887, 94
2026/06/26 10:02:08.171, 93055, 97887, 66
2026/06/26 10:02:09.171, 93055, 97887, 100
2026/06/26 10:02:10.172, 93055, 97887, 100
2026/06/26 10:02:11.173, 93055, 97887, 100
2026/06/26 10:02:12.173, 93055, 97887, 91
2026/06/26 10:02:13.174, 93055, 97887, 10
2026/06/26 10:02:14.174, 93055, 97887, 0
2026/06/26 10:02:15.175, 93055, 97887, 0
2026/06/26 10:02:16.175, 93055, 97887, 0
2026/06/26 10:02:17.176, 93055, 97887, 0
2026/06/26 10:02:18.176, 93055, 97887, 100
2026/06/26 10:02:19.177, 93267, 97887, 0
2026/06/26 10:02:20.177, 93267, 97887, 0
2026/06/26 10:02:21.178, 93267, 97887, 0
2026/06/26 10:02:22.178, 93267, 97887, 100
2026/06/26 10:02:23.179, 93267, 97887, 100
2026/06/26 10:02:24.179, 93267, 97887, 93
2026/06/26 10:02:25.179, 93267, 97887, 97
2026/06/26 10:02:26.180, 93267, 97887, 100
2026/06/26 10:02:27.180, 93267, 97887, 64
2026/06/26 10:02:28.181, 93267, 97887, 100
2026/06/26 10:02:29.181, 93267, 97887, 100
2026/06/26 10:02:30.182, 93267, 97887, 100
2026/06/26 10:02:31.182, 93267, 97887, 90
2026/06/26 10:02:32.183, 93267, 97887, 100
2026/06/26 10:02:33.183, 93267, 97887, 75
2026/06/26 10:02:34.184, 93267, 97887, 97
2026/06/26 10:02:35.184, 93267, 97887, 100
2026/06/26 10:02:36.185, 93267, 97887, 100
2026/06/26 10:02:37.186, 93267, 97887, 100
2026/06/26 10:02:38.186, 93267, 97887, 97
2026/06/26 10:02:39.187, 93267, 97887, 100
2026/06/26 10:02:40.187, 93267, 97887, 65
2026/06/26 10:02:41.188, 93267, 97887, 100
2026/06/26 10:02:42.188, 93267, 97887, 100
2026/06/26 10:02:43.189, 93267, 97887, 100
2026/06/26 10:02:44.189, 93267, 97887, 90
2026/06/26 10:02:45.190, 93267, 97887, 100
2026/06/26 10:02:46.190, 93267, 97887, 81
2026/06/26 10:02:47.191, 93267, 97887, 99
2026/06/26 10:02:48.192, 93267, 97887, 100
2026/06/26 10:02:49.192, 93267, 97887, 100
2026/06/26 10:02:50.194, 93267, 97887, 86
2026/06/26 10:02:51.195, 93267, 97887, 97
2026/06/26 10:02:52.195, 93267, 97887, 100
2026/06/26 10:02:53.195, 93267, 97887, 71
2026/06/26 10:02:54.196, 93267, 97887, 100
2026/06/26 10:02:55.196, 93267, 97887, 100
2026/06/26 10:02:56.197, 93267, 97887, 100
2026/06/26 10:02:57.197, 93267, 97887, 97
2026/06/26 10:02:58.198, 93267, 97887, 100
2026/06/26 10:02:59.198, 93267, 97887, 65
2026/06/26 10:03:00.199, 93267, 97887, 100
2026/06/26 10:03:01.199, 93267, 97887, 100
2026/06/26 10:03:02.200, 93267, 97887, 100
2026/06/26 10:03:03.200, 93267, 97887, 92
2026/06/26 10:03:04.200, 93267, 97887, 100
2026/06/26 10:03:05.201, 93267, 97887, 96
2026/06/26 10:03:06.201, 93267, 97887, 91
2026/06/26 10:03:07.204, 93267, 97887, 100
2026/06/26 10:03:08.204, 93267, 97887, 100
2026/06/26 10:03:09.205, 93267, 97887, 93
2026/06/26 10:03:10.205, 93267, 97887, 97
2026/06/26 10:03:11.205, 93267, 97887, 100
2026/06/26 10:03:12.206, 93267, 97887, 69
2026/06/26 10:03:13.206, 93267, 97887, 100
2026/06/26 10:03:14.207, 93267, 97887, 100
2026/06/26 10:03:15.207, 93267, 97887, 100
2026/06/26 10:03:16.207, 93267, 97887, 97
2026/06/26 10:03:17.208, 93267, 97887, 100
2026/06/26 10:03:18.208, 93267, 97887, 63
2026/06/26 10:03:19.209, 93267, 97887, 100
2026/06/26 10:03:20.209, 93267, 97887, 100
2026/06/26 10:03:21.210, 93267, 97887, 100
2026/06/26 10:03:22.210, 93267, 97887, 90
2026/06/26 10:03:23.211, 93267, 97887, 100
2026/06/26 10:03:24.211, 93267, 97887, 88
2026/06/26 10:03:25.211, 93267, 97887, 90
2026/06/26 10:03:26.212, 93267, 97887, 100
2026/06/26 10:03:27.212, 93267, 97887, 100
2026/06/26 10:03:28.213, 93267, 97887, 97
2026/06/26 10:03:29.213, 93267, 97887, 97
2026/06/26 10:03:30.214, 93267, 97887, 100
2026/06/26 10:03:31.214, 93267, 97887, 54
2026/06/26 10:03:32.214, 93267, 97887, 100
2026/06/26 10:03:33.215, 93267, 97887, 100
2026/06/26 10:03:34.215, 93267, 97887, 100
2026/06/26 10:03:35.216, 93267, 97887, 89
2026/06/26 10:03:36.216, 93267, 97887, 100
2026/06/26 10:03:37.217, 93267, 97887, 78
2026/06/26 10:03:38.218, 93267, 97887, 99
2026/06/26 10:03:39.218, 93267, 97887, 100
2026/06/26 10:03:40.219, 93267, 97887, 100
2026/06/26 10:03:41.219, 93267, 97887, 92
2026/06/26 10:03:42.220, 93267, 97887, 100
2026/06/26 10:03:43.220, 93267, 97887, 99
2026/06/26 10:03:44.221, 93267, 97887, 81
2026/06/26 10:03:45.221, 93267, 97887, 100
2026/06/26 10:03:46.221, 93267, 97887, 100
2026/06/26 10:03:47.222, 93267, 97887, 100
2026/06/26 10:03:48.222, 93267, 97887, 97
2026/06/26 10:03:49.223, 93267, 97887, 100
2026/06/26 10:03:50.223, 93267, 97887, 64
2026/06/26 10:03:51.224, 93267, 97887, 100
2026/06/26 10:03:52.224, 93267, 97887, 100
2026/06/26 10:03:53.225, 93267, 97887, 93
2026/06/26 10:03:54.226, 93267, 97887, 100
2026/06/26 10:03:55.227, 93267, 97887, 84
2026/06/26 10:03:56.227, 93267, 97887, 100
2026/06/26 10:03:57.227, 93267, 97887, 100
2026/06/26 10:03:58.228, 93267, 97887, 100
2026/06/26 10:03:59.229, 93267, 97887, 91
2026/06/26 10:04:00.229, 93267, 97887, 100
2026/06/26 10:04:01.229, 93267, 97887, 80
2026/06/26 10:04:02.230, 93267, 97887, 100
2026/06/26 10:04:03.230, 93267, 97887, 100
2026/06/26 10:04:04.231, 93267, 97887, 100
2026/06/26 10:04:05.231, 93267, 97887, 91
2026/06/26 10:04:06.232, 93267, 97887, 100
2026/06/26 10:04:07.232, 93267, 97887, 97
2026/06/26 10:04:08.233, 93267, 97887, 0
2026/06/26 10:04:09.233, 93267, 97887, 0
2026/06/26 10:04:10.234, 93267, 97887, 100
2026/06/26 10:04:11.234, 93267, 97887, 66
2026/06/26 10:04:12.235, 93267, 97887, 100
2026/06/26 10:04:13.235, 93267, 97887, 100
2026/06/26 10:04:14.236, 93267, 97887, 67
2026/06/26 10:04:15.236, 93267, 97887, 100
2026/06/26 10:04:16.237, 93267, 97887, 100
2026/06/26 10:04:17.237, 93267, 97887, 67
2026/06/26 10:04:18.237, 93267, 97887, 100
2026/06/26 10:04:19.238, 93267, 97887, 95
2026/06/26 10:04:20.238, 93267, 97887, 66
2026/06/26 10:04:21.239, 93267, 97887, 100
2026/06/26 10:04:22.239, 93267, 97887, 94
2026/06/26 10:04:23.240, 93267, 97887, 66
2026/06/26 10:04:24.240, 93267, 97887, 100
2026/06/26 10:04:25.241, 93267, 97887, 94
2026/06/26 10:04:26.241, 93267, 97887, 67
2026/06/26 10:04:27.242, 93267, 97887, 100
2026/06/26 10:04:28.242, 93267, 97887, 94
2026/06/26 10:04:29.242, 93267, 97887, 65
2026/06/26 10:04:30.243, 93267, 97887, 100
