global_step,phase,max_allocated_bytes,max_reserved_bytes,max_allocated_gb,max_reserved_gb
434,train,92991183360,97037320192,86.6048,90.373
435,train,92967540224,97037320192,86.5828,90.373
436,train,93284976128,97037320192,86.8784,90.373
437,train,93153311232,97037320192,86.7558,90.373
438,train,92997227520,97037320192,86.6104,90.373
439,train,93153311232,97037320192,86.7558,90.373
440,train,93037906944,97037320192,86.6483,90.373
441,train,93179479040,97037320192,86.7802,90.373
442,train,93178618880,97037320192,86.7794,90.373
443,train,93153311232,97037320192,86.7558,90.373
444,train,93284976128,97037320192,86.8784,90.373
445,train,93179479040,97037320192,86.7802,90.373
446,train,93037906944,97037320192,86.6483,90.373
447,train,93168589824,97037320192,86.77,90.373
448,train,93153311232,97037320192,86.7558,90.373
449,train,92997489664,97037320192,86.6107,90.373
450,train,93153311232,97037320192,86.7558,90.373
451,train,93253053952,97037320192,86.8487,90.373
452,train,93254028800,97037320192,86.8496,90.373
453,train,93224484352,97037320192,86.8221,90.373
454,train,93168589824,97037320192,86.77,90.373
455,train,92991388160,97037320192,86.605,90.373
456,train,93432499712,97037320192,87.0158,90.373
457,train,93224484352,97037320192,86.8221,90.373
458,train,93037906944,97037320192,86.6483,90.373
459,train,93038169088,97037320192,86.6485,90.373
460,train,93261041664,97037320192,86.8561,90.373
461,train,93261328384,97037320192,86.8564,90.373
462,train,93432499712,97037320192,87.0158,90.373
463,train,93168589824,97037320192,86.77,90.373
464,train,93178618880,97037320192,86.7794,90.373
465,train,93224484352,97037320192,86.8221,90.373
466,train,93284976128,97037320192,86.8784,90.373
467,train,93153311232,97037320192,86.7558,90.373
468,train,93168589824,97037320192,86.77,90.373
469,train,93153311232,97037320192,86.7558,90.373
470,train,93153311232,97037320192,86.7558,90.373
471,train,92991388160,97037320192,86.605,90.373
472,train,93223542272,97037320192,86.8212,90.373
473,train,92997489664,97037320192,86.6107,90.373
474,train,93284976128,97037320192,86.8784,90.373
475,train,93179479040,97037320192,86.7802,90.373
476,train,92997227520,97037320192,86.6104,90.373
477,train,93153311232,97037320192,86.7558,90.373
478,train,93223542272,97037320192,86.8212,90.373
479,train,92997489664,97037320192,86.6107,90.373
480,train,93223542272,97037320192,86.8212,90.373
481,train,92967540224,97037320192,86.5828,90.373
482,train,93435192832,97037320192,87.0183,90.373
483,train,93153311232,97037320192,86.7558,90.373
484,train,93254028800,97037320192,86.8496,90.373
485,train,93253053952,97037320192,86.8487,90.373
486,train,93178618880,97037320192,86.7794,90.373
487,train,93427479040,97037320192,87.0111,90.373
488,train,93703930368,97037320192,87.2686,90.373
489,train,92967174656,97037320192,86.5824,90.373
490,train,92997227520,97037320192,86.6104,90.373
491,train,93168589824,97037320192,86.77,90.373
492,train,93428109312,97037320192,87.0117,90.373
493,train,93168589824,97037320192,86.77,90.373
494,train,93168589824,97037320192,86.77,90.373
495,train,93153311232,97037320192,86.7558,90.373
496,train,93432499712,97037320192,87.0158,90.373
497,train,93153311232,97037320192,86.7558,90.373
498,train,93254028800,97037320192,86.8496,90.373
499,train,93038169088,97037320192,86.6485,90.373
500,train,93037906944,97037320192,86.6483,90.373
500,eval,38976204288,97037320192,36.2994,90.373
500,eval,38976458752,97037320192,36.2997,90.373
500,eval,38996379648,97037320192,36.3182,90.373
500,eval,38990050816,97037320192,36.3123,90.373
500,eval,39035540992,97037320192,36.3547,90.373
500,eval,38993577984,97037320192,36.3156,90.373
500,eval,38950334976,97037320192,36.2753,90.373
500,eval,38990509568,97037320192,36.3127,90.373
500,eval,38950564352,97037320192,36.2755,90.373
500,eval,38983985664,97037320192,36.3067,90.373
500,eval,38944155136,97037320192,36.2696,90.373
500,eval,38950540288,97037320192,36.2755,90.373
500,eval,38917173760,97037320192,36.2444,90.373
500,eval,38958224896,97037320192,36.2827,90.373
500,eval,38951252992,97037320192,36.2762,90.373
500,eval,38950999040,97037320192,36.2759,90.373
500,eval,38951482368,97037320192,36.2764,90.373
500,eval,38975689728,97037320192,36.2989,90.373
500,eval,38991731200,97037320192,36.3139,90.373
500,eval,38985575424,97037320192,36.3081,90.373
500,eval,39044345344,97037320192,36.3629,90.373
500,eval,38959355904,97037320192,36.2837,90.373
500,eval,38952269312,97037320192,36.2771,90.373
500,eval,39067996160,97037320192,36.3849,90.373
500,eval,38980739584,97037320192,36.3036,90.373
500,eval,38993856512,97037320192,36.3159,90.373
500,eval,38993325568,97037320192,36.3154,90.373
500,eval,39047426048,97037320192,36.3657,90.373
500,eval,38960298496,97037320192,36.2846,90.373
500,eval,38980609024,97037320192,36.3035,90.373
500,eval,38974371328,97037320192,36.2977,90.373
500,eval,39047385088,97037320192,36.3657,90.373
500,eval,38953796608,97037320192,36.2786,90.373
500,eval,39060335104,97037320192,36.3778,90.373
500,eval,38974601216,97037320192,36.2979,90.373
500,eval,38994743296,97037320192,36.3167,90.373
500,eval,38998216704,97037320192,36.3199,90.373
500,eval,38954023424,97037320192,36.2788,90.373
500,eval,38998216704,97037320192,36.3199,90.373
500,eval,38983260672,97037320192,36.306,90.373
500,eval,38991021568,97037320192,36.3132,90.373
500,eval,38994743808,97037320192,36.3167,90.373
500,eval,38995001344,97037320192,36.3169,90.373
500,eval,38993242112,97037320192,36.3153,90.373
500,eval,38995501056,97037320192,36.3174,90.373
500,eval,38990377472,97037320192,36.3126,90.373
500,eval,38960987648,97037320192,36.2852,90.373
500,eval,38984178688,97037320192,36.3068,90.373
500,eval,38982614016,97037320192,36.3054,90.373
500,eval,38990836736,97037320192,36.313,90.373
500,eval,38939747840,97037320192,36.2655,90.373
500,eval,39043056128,97037320192,36.3617,90.373
500,eval,38994758144,97037320192,36.3167,90.373
500,eval,38459953664,97037320192,35.8186,90.373
501,train,93261328384,97037320192,86.8564,90.373
502,train,92997227520,97037320192,86.6104,90.373
503,train,93153311232,97037320192,86.7558,90.373
504,train,70854968832,97182023680,65.9888,90.5078
505,train,93038169088,97182023680,86.6485,90.5078
506,train,92997227520,97182023680,86.6104,90.5078
507,train,92997489664,97182023680,86.6107,90.5078
508,train,93479639040,97182023680,87.0597,90.5078
509,train,92967540224,97182023680,86.5828,90.5078
510,train,93168589824,97182023680,86.77,90.5078
511,train,93285180928,97182023680,86.8786,90.5078
512,train,92991183360,97182023680,86.6048,90.5078
513,train,93168589824,97182023680,86.77,90.5078
514,train,93037906944,97182023680,86.6483,90.5078
515,train,93432761856,97182023680,87.016,90.5078
516,train,92997227520,97182023680,86.6104,90.5078
517,train,93179479040,97182023680,86.7802,90.5078
518,train,92966969856,97182023680,86.5822,90.5078
519,train,93253053952,97182023680,86.8487,90.5078
520,train,93428109312,97182023680,87.0117,90.5078
521,train,93261328384,97182023680,86.8564,90.5078
522,train,93178618880,97182023680,86.7794,90.5078
523,train,93479901184,97182023680,87.0599,90.5078
524,train,93435192832,97182023680,87.0183,90.5078
525,train,93285180928,97182023680,86.8786,90.5078
526,train,93254028800,97182023680,86.8496,90.5078
527,train,93427479040,97182023680,87.0111,90.5078
528,train,92967335424,97182023680,86.5826,90.5078
529,train,93038169088,97182023680,86.6485,90.5078
530,train,92991183360,97182023680,86.6048,90.5078
531,train,93179479040,97182023680,86.7802,90.5078
532,train,93037906944,97182023680,86.6483,90.5078
533,train,93153311232,97182023680,86.7558,90.5078
534,train,92991183360,97182023680,86.6048,90.5078
535,train,93261328384,97182023680,86.8564,90.5078
536,train,92991183360,97182023680,86.6048,90.5078
537,train,93153311232,97182023680,86.7558,90.5078
538,train,93223542272,97182023680,86.8212,90.5078
539,train,93704192512,97182023680,87.2688,90.5078
540,train,93153311232,97182023680,86.7558,90.5078
541,train,93179479040,97182023680,86.7802,90.5078
542,train,93168589824,97182023680,86.77,90.5078
543,train,94031780864,97182023680,87.5739,90.5078
544,train,93178618880,97182023680,86.7794,90.5078
545,train,92991388160,97182023680,86.605,90.5078
546,train,93428109312,97182023680,87.0117,90.5078
547,train,93253053952,97182023680,86.8487,90.5078
548,train,93037906944,97182023680,86.6483,90.5078
549,train,93572534272,97182023680,87.1462,90.5078
550,train,93284976128,97182023680,86.8784,90.5078
551,train,93285180928,97182023680,86.8786,90.5078
552,train,93261041664,97182023680,86.8561,90.5078
553,train,93168589824,97182023680,86.77,90.5078
554,train,93435192832,97182023680,87.0183,90.5078
555,train,93261328384,97182023680,86.8564,90.5078
556,train,93254028800,97182023680,86.8496,90.5078
557,train,93432761856,97182023680,87.016,90.5078
558,train,93261041664,97182023680,86.8561,90.5078
559,train,93432761856,97182023680,87.016,90.5078
560,train,93168589824,97182023680,86.77,90.5078
561,train,93224484352,97182023680,86.8221,90.5078
562,train,93037906944,97182023680,86.6483,90.5078
563,train,93179479040,97182023680,86.7802,90.5078
564,train,92997227520,97182023680,86.6104,90.5078
565,train,93446053888,97182023680,87.0284,90.5078
566,train,93254028800,97182023680,86.8496,90.5078
567,train,92991388160,97182023680,86.605,90.5078
568,train,93153311232,97182023680,86.7558,90.5078
569,train,93427479040,97182023680,87.0111,90.5078
570,train,93037906944,97182023680,86.6483,90.5078
571,train,93253053952,97182023680,86.8487,90.5078
572,train,93168589824,97182023680,86.77,90.5078
573,train,92991388160,97182023680,86.605,90.5078
574,train,93223542272,97182023680,86.8212,90.5078
575,train,93224484352,97182023680,86.8221,90.5078
576,train,93178618880,97182023680,86.7794,90.5078
577,train,93179479040,97182023680,86.7802,90.5078
578,train,92991183360,97182023680,86.6048,90.5078
579,train,93179479040,97182023680,86.7802,90.5078
580,train,93037906944,97182023680,86.6483,90.5078
581,train,92967540224,97182023680,86.5828,90.5078
582,train,93168589824,97182023680,86.77,90.5078
583,train,93253053952,97182023680,86.8487,90.5078
584,train,93428109312,97182023680,87.0117,90.5078
585,train,93168589824,97182023680,86.77,90.5078
586,train,93572272128,97182023680,87.146,90.5078
587,train,92997489664,97182023680,86.6107,90.5078
588,train,93178618880,97182023680,86.7794,90.5078
589,train,93446053888,97182023680,87.0284,90.5078
590,train,92967335424,97182023680,86.5826,90.5078
591,train,93285180928,97182023680,86.8786,90.5078
592,train,93168589824,97182023680,86.77,90.5078
593,train,93168589824,97182023680,86.77,90.5078
594,train,93572272128,97182023680,87.146,90.5078
595,train,93038169088,97182023680,86.6485,90.5078
596,train,93254028800,97182023680,86.8496,90.5078
597,train,93435454976,97182023680,87.0185,90.5078
598,train,93254028800,97182023680,86.8496,90.5078
599,train,93179479040,97182023680,86.7802,90.5078
600,train,92967335424,97182023680,86.5826,90.5078
601,train,93285180928,97182023680,86.8786,90.5078
602,train,92997227520,97182023680,86.6104,90.5078
603,train,93168589824,97182023680,86.77,90.5078
604,train,93037906944,97182023680,86.6483,90.5078
605,train,93179479040,97182023680,86.7802,90.5078
606,train,92966969856,97182023680,86.5822,90.5078
607,train,92967174656,97182023680,86.5824,90.5078
608,train,93572272128,97182023680,87.146,90.5078
609,train,93285180928,97182023680,86.8786,90.5078
610,train,93432499712,97182023680,87.0158,90.5078
611,train,93253053952,97182023680,86.8487,90.5078
612,train,92966969856,97182023680,86.5822,90.5078
613,train,93261328384,97182023680,86.8564,90.5078
614,train,93261041664,97182023680,86.8561,90.5078
615,train,93038169088,97182023680,86.6485,90.5078
616,train,92991183360,97182023680,86.6048,90.5078
617,train,93038169088,97182023680,86.6485,90.5078
618,train,93178618880,97182023680,86.7794,90.5078
619,train,93038169088,97182023680,86.6485,90.5078
620,train,93254028800,97182023680,86.8496,90.5078
621,train,93427479040,97182023680,87.0111,90.5078
622,train,92997227520,97182023680,86.6104,90.5078
623,train,92991388160,97182023680,86.605,90.5078
624,train,93254028800,97182023680,86.8496,90.5078
625,train,93224484352,97182023680,86.8221,90.5078
625,eval,38976204800,97182023680,36.2994,90.5078
625,eval,38976459264,97182023680,36.2997,90.5078
625,eval,38996380160,97182023680,36.3182,90.5078
625,eval,38990554112,97182023680,36.3128,90.5078
625,eval,39035541504,97182023680,36.3547,90.5078
625,eval,38994749952,97182023680,36.3167,90.5078
625,eval,38950335488,97182023680,36.2753,90.5078
625,eval,38991012864,97182023680,36.3132,90.5078
625,eval,38950564864,97182023680,36.2755,90.5078
625,eval,38984488960,97182023680,36.3071,90.5078
625,eval,38944155648,97182023680,36.2696,90.5078
625,eval,38950802944,97182023680,36.2758,90.5078
625,eval,38917174272,97182023680,36.2444,90.5078
625,eval,38958487552,97182023680,36.2829,90.5078
625,eval,38951253504,97182023680,36.2762,90.5078
625,eval,38951261696,97182023680,36.2762,90.5078
625,eval,38951482880,97182023680,36.2764,90.5078
625,eval,38975690240,97182023680,36.2989,90.5078
625,eval,38991731712,97182023680,36.3139,90.5078
625,eval,38986078720,97182023680,36.3086,90.5078
625,eval,39044345856,97182023680,36.3629,90.5078
625,eval,38959618560,97182023680,36.284,90.5078
625,eval,38952269824,97182023680,36.2771,90.5078
625,eval,39069512192,97182023680,36.3863,90.5078
625,eval,38980740096,97182023680,36.3036,90.5078
625,eval,38994307584,97182023680,36.3163,90.5078
625,eval,38993326080,97182023680,36.3154,90.5078
625,eval,39047606784,97182023680,36.3659,90.5078
625,eval,38960299008,97182023680,36.2846,90.5078
625,eval,38980453888,97182023680,36.3034,90.5078
625,eval,38974371840,97182023680,36.2977,90.5078
625,eval,39047565824,97182023680,36.3659,90.5078
625,eval,38953797120,97182023680,36.2786,90.5078
625,eval,39060597760,97182023680,36.378,90.5078
625,eval,38974601728,97182023680,36.2979,90.5078
625,eval,38998503936,97182023680,36.3202,90.5078
625,eval,38998217216,97182023680,36.3199,90.5078
625,eval,38954286080,97182023680,36.279,90.5078
625,eval,38998217216,97182023680,36.3199,90.5078
625,eval,38983261184,97182023680,36.306,90.5078
625,eval,38991022080,97182023680,36.3132,90.5078
625,eval,38998504448,97182023680,36.3202,90.5078
625,eval,38995001856,97182023680,36.3169,90.5078
625,eval,38995331584,97182023680,36.3172,90.5078
625,eval,38995501568,97182023680,36.3174,90.5078
625,eval,38991699968,97182023680,36.3139,90.5078
625,eval,38960988160,97182023680,36.2852,90.5078
625,eval,38984179200,97182023680,36.3068,90.5078
625,eval,38982614528,97182023680,36.3054,90.5078
625,eval,38992159232,97182023680,36.3143,90.5078
625,eval,38939748352,97182023680,36.2655,90.5078
625,eval,39044326400,97182023680,36.3629,90.5078
625,eval,38994758656,97182023680,36.3167,90.5078
625,eval,38459954176,97182023680,35.8186,90.5078
626,train,93153311232,97182023680,86.7558,90.5078
627,train,93224484352,97182023680,86.8221,90.5078
628,train,93284976128,97182023680,86.8784,90.5078
629,train,93153311232,97182023680,86.7558,90.5078
630,train,92997227520,97182023680,86.6104,90.5078
631,train,92967540224,97182023680,86.5828,90.5078
632,train,93153311232,97182023680,86.7558,90.5078
633,train,92997489664,97182023680,86.6107,90.5078
634,train,93168589824,97182023680,86.77,90.5078
635,train,93038169088,97182023680,86.6485,90.5078
636,train,93435192832,97182023680,87.0183,90.5078
637,train,92997489664,97182023680,86.6107,90.5078
638,train,93178618880,97182023680,86.7794,90.5078
639,train,93168589824,97182023680,86.77,90.5078
640,train,92991183360,97182023680,86.6048,90.5078
641,train,93179479040,97182023680,86.7802,90.5078
642,train,93178618880,97182023680,86.7794,90.5078
643,train,93224484352,97182023680,86.8221,90.5078
644,train,93432499712,97182023680,87.0158,90.5078
645,train,93261328384,97182023680,86.8564,90.5078
646,train,93254028800,97182023680,86.8496,90.5078
647,train,93038169088,97182023680,86.6485,90.5078
648,train,93254028800,97182023680,86.8496,90.5078
649,train,93153311232,97182023680,86.7558,90.5078
650,train,93153311232,97182023680,86.7558,90.5078
651,train,93427479040,97182023680,87.0111,90.5078
652,train,93284976128,97182023680,86.8784,90.5078
653,train,93153311232,97182023680,86.7558,90.5078
654,train,93178618880,97182023680,86.7794,90.5078
655,train,93224484352,97182023680,86.8221,90.5078
656,train,93254028800,97182023680,86.8496,90.5078
657,train,93153311232,97182023680,86.7558,90.5078
658,train,93178618880,97182023680,86.7794,90.5078
659,train,93038169088,97182023680,86.6485,90.5078
660,train,93153311232,97182023680,86.7558,90.5078
661,train,93179479040,97182023680,86.7802,90.5078
662,train,93168589824,97182023680,86.77,90.5078
663,train,93179479040,97182023680,86.7802,90.5078
664,train,93261041664,97182023680,86.8561,90.5078
665,train,93038169088,97182023680,86.6485,90.5078
666,train,93223542272,97182023680,86.8212,90.5078
667,train,93285180928,97182023680,86.8786,90.5078
668,train,93168589824,97182023680,86.77,90.5078
669,train,93285180928,97182023680,86.8786,90.5078
670,train,93153311232,97182023680,86.7558,90.5078
671,train,92967540224,97182023680,86.5828,90.5078
672,train,93432499712,97182023680,87.0158,90.5078
673,train,92997489664,97182023680,86.6107,90.5078
674,train,92967335424,97182023680,86.5826,90.5078
675,train,93038169088,97182023680,86.6485,90.5078
676,train,93526571008,97182023680,87.1034,90.5078
677,train,92997489664,97182023680,86.6107,90.5078
678,train,92997227520,97182023680,86.6104,90.5078
679,train,93427479040,97182023680,87.0111,90.5078
680,train,93153311232,97182023680,86.7558,90.5078
681,train,93179479040,97182023680,86.7802,90.5078
682,train,93178618880,97182023680,86.7794,90.5078
683,train,93253053952,97182023680,86.8487,90.5078
684,train,93168589824,97182023680,86.77,90.5078
685,train,93038169088,97182023680,86.6485,90.5078
686,train,92967335424,97182023680,86.5826,90.5078
687,train,93261328384,97182023680,86.8564,90.5078
688,train,92991183360,97182023680,86.6048,90.5078
689,train,93153311232,97182023680,86.7558,90.5078
690,train,93223542272,97182023680,86.8212,90.5078
691,train,93427479040,97182023680,87.0111,90.5078
692,train,93428109312,97182023680,87.0117,90.5078
693,train,93224484352,97182023680,86.8221,90.5078
694,train,92997227520,97182023680,86.6104,90.5078
695,train,93261328384,97182023680,86.8564,90.5078
696,train,92997227520,97182023680,86.6104,90.5078
697,train,92997489664,97182023680,86.6107,90.5078
698,train,93037906944,97182023680,86.6483,90.5078
699,train,93224484352,97182023680,86.8221,90.5078
700,train,93037906944,97182023680,86.6483,90.5078
701,train,93168589824,97182023680,86.77,90.5078
702,train,93428109312,97182023680,87.0117,90.5078
703,train,93253053952,97182023680,86.8487,90.5078
704,train,93254028800,97182023680,86.8496,90.5078
705,train,93479901184,97182023680,87.0599,90.5078
706,train,93432499712,97182023680,87.0158,90.5078
707,train,93168589824,97182023680,86.77,90.5078
708,train,93284976128,97182023680,86.8784,90.5078
709,train,93253053952,97182023680,86.8487,90.5078
710,train,93254028800,97182023680,86.8496,90.5078
711,train,92991388160,97182023680,86.605,90.5078
712,train,92997227520,97182023680,86.6104,90.5078
713,train,93168589824,97182023680,86.77,90.5078
714,train,93432499712,97182023680,87.0158,90.5078
715,train,93224484352,97182023680,86.8221,90.5078
716,train,93445791744,97182023680,87.0282,90.5078
717,train,93153311232,97182023680,86.7558,90.5078
718,train,93168589824,97182023680,86.77,90.5078
719,train,93179479040,97182023680,86.7802,90.5078
720,train,93284976128,97182023680,86.8784,90.5078
721,train,93179479040,97182023680,86.7802,90.5078
722,train,93037906944,97182023680,86.6483,90.5078
723,train,93253053952,97182023680,86.8487,90.5078
724,train,92967335424,97182023680,86.5826,90.5078
725,train,93153311232,97182023680,86.7558,90.5078
726,train,93445791744,97182023680,87.0282,90.5078
727,train,93224484352,97182023680,86.8221,90.5078
728,train,92997227520,97182023680,86.6104,90.5078
729,train,92997489664,97182023680,86.6107,90.5078
730,train,93168589824,97182023680,86.77,90.5078
731,train,93038169088,97182023680,86.6485,90.5078
732,train,93261041664,97182023680,86.8561,90.5078
733,train,93253053952,97182023680,86.8487,90.5078
734,train,93153311232,97182023680,86.7558,90.5078
735,train,93261328384,97182023680,86.8564,90.5078
736,train,93168589824,97182023680,86.77,90.5078
737,train,92967540224,97182023680,86.5828,90.5078
738,train,93261041664,97182023680,86.8561,90.5078
739,train,93253053952,97182023680,86.8487,90.5078
740,train,93284976128,97182023680,86.8784,90.5078
741,train,93432761856,97182023680,87.016,90.5078
742,train,93037906944,97182023680,86.6483,90.5078
743,train,93261328384,97182023680,86.8564,90.5078
744,train,93168589824,97182023680,86.77,90.5078
745,train,93153311232,97182023680,86.7558,90.5078
746,train,93153311232,97182023680,86.7558,90.5078
747,train,93038169088,97182023680,86.6485,90.5078
748,train,93432499712,97182023680,87.0158,90.5078
749,train,92997489664,97182023680,86.6107,90.5078
750,train,93037906944,97182023680,86.6483,90.5078
750,eval,38976204288,97182023680,36.2994,90.5078
750,eval,38976458752,97182023680,36.2997,90.5078
750,eval,38996379648,97182023680,36.3182,90.5078
750,eval,38990050816,97182023680,36.3123,90.5078
750,eval,39035540992,97182023680,36.3547,90.5078
750,eval,38993577984,97182023680,36.3156,90.5078
750,eval,38950334976,97182023680,36.2753,90.5078
750,eval,38990509568,97182023680,36.3127,90.5078
750,eval,38950564352,97182023680,36.2755,90.5078
750,eval,38983985664,97182023680,36.3067,90.5078
750,eval,38944155136,97182023680,36.2696,90.5078
750,eval,38950540288,97182023680,36.2755,90.5078
750,eval,38917173760,97182023680,36.2444,90.5078
750,eval,38958224896,97182023680,36.2827,90.5078
750,eval,38951252992,97182023680,36.2762,90.5078
750,eval,38950999040,97182023680,36.2759,90.5078
750,eval,38951482368,97182023680,36.2764,90.5078
750,eval,38975689728,97182023680,36.2989,90.5078
750,eval,38991731200,97182023680,36.3139,90.5078
750,eval,38985575424,97182023680,36.3081,90.5078
750,eval,39044345344,97182023680,36.3629,90.5078
750,eval,38959355904,97182023680,36.2837,90.5078
750,eval,38952269312,97182023680,36.2771,90.5078
750,eval,39067996160,97182023680,36.3849,90.5078
750,eval,38980739584,97182023680,36.3036,90.5078
750,eval,38993856512,97182023680,36.3159,90.5078
750,eval,38993325568,97182023680,36.3154,90.5078
750,eval,39047426048,97182023680,36.3657,90.5078
750,eval,38960298496,97182023680,36.2846,90.5078
750,eval,38980609024,97182023680,36.3035,90.5078
750,eval,38974371328,97182023680,36.2977,90.5078
750,eval,39047385088,97182023680,36.3657,90.5078
750,eval,38953796608,97182023680,36.2786,90.5078
750,eval,39060335104,97182023680,36.3778,90.5078
750,eval,38974601216,97182023680,36.2979,90.5078
750,eval,38994743296,97182023680,36.3167,90.5078
750,eval,38998216704,97182023680,36.3199,90.5078
750,eval,38954023424,97182023680,36.2788,90.5078
750,eval,38998216704,97182023680,36.3199,90.5078
750,eval,38983260672,97182023680,36.306,90.5078
750,eval,38991021568,97182023680,36.3132,90.5078
750,eval,38994743808,97182023680,36.3167,90.5078
750,eval,38995001344,97182023680,36.3169,90.5078
750,eval,38993242112,97182023680,36.3153,90.5078
750,eval,38995501056,97182023680,36.3174,90.5078
750,eval,38990377472,97182023680,36.3126,90.5078
750,eval,38960987648,97182023680,36.2852,90.5078
750,eval,38984178688,97182023680,36.3068,90.5078
750,eval,38982614016,97182023680,36.3054,90.5078
750,eval,38990836736,97182023680,36.313,90.5078
750,eval,38939747840,97182023680,36.2655,90.5078
750,eval,39043056128,97182023680,36.3617,90.5078
750,eval,38994758144,97182023680,36.3167,90.5078
750,eval,38459953664,97182023680,35.8186,90.5078
751,train,93261328384,97182023680,86.8564,90.5078
752,train,93168589824,97182023680,86.77,90.5078
753,train,93285180928,97182023680,86.8786,90.5078
754,train,92966969856,97182023680,86.5822,90.5078
755,train,92967540224,97182023680,86.5828,90.5078
756,train,70711784960,97182023680,65.8555,90.5078
757,train,93038169088,97182023680,86.6485,90.5078
758,train,92997227520,97182023680,86.6104,90.5078
759,train,93153311232,97182023680,86.7558,90.5078
760,train,93178618880,97182023680,86.7794,90.5078
761,train,93253053952,97182023680,86.8487,90.5078
762,train,93153311232,97182023680,86.7558,90.5078
763,train,93261328384,97182023680,86.8564,90.5078
764,train,93178618880,97182023680,86.7794,90.5078
765,train,92967174656,97182023680,86.5824,90.5078
766,train,94031518720,97182023680,87.5737,90.5078
767,train,93261328384,97182023680,86.8564,90.5078
768,train,93432499712,97182023680,87.0158,90.5078
769,train,92997489664,97182023680,86.6107,90.5078
770,train,93153311232,97182023680,86.7558,90.5078
771,train,92991388160,97182023680,86.605,90.5078
772,train,93254028800,97182023680,86.8496,90.5078
773,train,93179479040,97182023680,86.7802,90.5078
774,train,93432499712,97182023680,87.0158,90.5078
775,train,93153311232,97182023680,86.7558,90.5078
776,train,93284976128,97182023680,86.8784,90.5078
777,train,93261328384,97182023680,86.8564,90.5078
778,train,93223542272,97182023680,86.8212,90.5078
779,train,93224484352,97182023680,86.8221,90.5078
780,train,93223542272,97182023680,86.8212,90.5078
781,train,93285180928,97182023680,86.8786,90.5078
782,train,93037906944,97182023680,86.6483,90.5078
783,train,93153311232,97182023680,86.7558,90.5078
784,train,92997227520,97182023680,86.6104,90.5078
785,train,92991388160,97182023680,86.605,90.5078
786,train,93168589824,97182023680,86.77,90.5078
787,train,93168589824,97182023680,86.77,90.5078
788,train,93254028800,97182023680,86.8496,90.5078
789,train,93285180928,97182023680,86.8786,90.5078
790,train,92967335424,97182023680,86.5826,90.5078
791,train,93253053952,97182023680,86.8487,90.5078
792,train,93178618880,97182023680,86.7794,90.5078
793,train,93427479040,97182023680,87.0111,90.5078
794,train,93254028800,97182023680,86.8496,90.5078
795,train,93038169088,97182023680,86.6485,90.5078
796,train,93153311232,97182023680,86.7558,90.5078
797,train,93168589824,97182023680,86.77,90.5078
798,train,93428109312,97182023680,87.0117,90.5078
799,train,93253053952,97182023680,86.8487,90.5078
800,train,93284976128,97182023680,86.8784,90.5078
801,train,93168589824,97182023680,86.77,90.5078
802,train,93435192832,97182023680,87.0183,90.5078
803,train,93479901184,97182023680,87.0599,90.5078
804,train,93037906944,97182023680,86.6483,90.5078
805,train,93179479040,97182023680,86.7802,90.5078
806,train,93153311232,97182023680,86.7558,90.5078
807,train,93153311232,97182023680,86.7558,90.5078
808,train,93168589824,97182023680,86.77,90.5078
809,train,93224484352,97182023680,86.8221,90.5078
810,train,93445791744,97182023680,87.0282,90.5078
811,train,93427479040,97182023680,87.0111,90.5078
812,train,92991183360,97182023680,86.6048,90.5078
813,train,93153311232,97182023680,86.7558,90.5078
814,train,93168589824,97182023680,86.77,90.5078
815,train,92997489664,97182023680,86.6107,90.5078
816,train,93572272128,97182023680,87.146,90.5078
817,train,92991388160,97182023680,86.605,90.5078
818,train,93178618880,97182023680,86.7794,90.5078
819,train,93285180928,97182023680,86.8786,90.5078
820,train,93223542272,97182023680,86.8212,90.5078
821,train,93285180928,97182023680,86.8786,90.5078
822,train,93284976128,97182023680,86.8784,90.5078
823,train,93168589824,97182023680,86.77,90.5078
824,train,93153311232,97182023680,86.7558,90.5078
825,train,92991388160,97182023680,86.605,90.5078
826,train,93435192832,97182023680,87.0183,90.5078
827,train,92997489664,97182023680,86.6107,90.5078
828,train,93284976128,97182023680,86.8784,90.5078
829,train,93168589824,97182023680,86.77,90.5078
830,train,93037906944,97182023680,86.6483,90.5078
831,train,93224484352,97182023680,86.8221,90.5078
832,train,92997227520,97182023680,86.6104,90.5078
833,train,93168589824,97182023680,86.77,90.5078
834,train,93261041664,97182023680,86.8561,90.5078
835,train,93261328384,97182023680,86.8564,90.5078
836,train,93261041664,97182023680,86.8561,90.5078
837,train,93261328384,97182023680,86.8564,90.5078
838,train,93153311232,97182023680,86.7558,90.5078
839,train,93253053952,97182023680,86.8487,90.5078
840,train,92956550144,97182023680,86.5725,90.5078
841,train,93253053952,97182023680,86.8487,90.5078
842,train,93037906944,97182023680,86.6483,90.5078
843,train,93285180928,97182023680,86.8786,90.5078
844,train,93037906944,97182023680,86.6483,90.5078
845,train,93224484352,97182023680,86.8221,90.5078
846,train,92967335424,97182023680,86.5826,90.5078
847,train,93427479040,97182023680,87.0111,90.5078
848,train,93284976128,97182023680,86.8784,90.5078
849,train,93038169088,97182023680,86.6485,90.5078
850,train,93037906944,97182023680,86.6483,90.5078
851,train,93224484352,97182023680,86.8221,90.5078
852,train,92991183360,97182023680,86.6048,90.5078
853,train,92991388160,97182023680,86.605,90.5078
