epoch,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_wer,eval_wer_AG,eval_wer_BE,eval_wer_BL,eval_wer_FR,eval_wer_GL,eval_wer_GR,eval_wer_LU,eval_wer_NW,eval_wer_SG,eval_wer_SH,eval_wer_SO,eval_wer_SZ,eval_wer_TG,eval_wer_UR,eval_wer_VS,eval_wer_ZG,eval_wer_ZH,grad_norm,learning_rate,loss,step
3.4722222222222223,0.42807769775390625,84.5407,10.196,0.639,0.22911665866538647,0.26838586437440304,0.25674987264391236,0.2326007326007326,0.25316455696202533,0.22388059701492538,0.2,0.21428571428571427,0.1111111111111111,0.19285714285714287,0.3170731707317073,0.2231638418079096,0.19230769230769232,0.2544642857142857,0.2328767123287671,0.34,0.19672131147540983,0.18327272727272728,,,,875
3.571428571428571,,,,,,,,,,,,,,,,,,,,,,,1.9290539026260376,2.9834710743801655e-06,0.0721,900
3.6706349206349205,,,,,,,,,,,,,,,,,,,,,,,2.712308883666992,2.7768595041322317e-06,0.0721,925
3.7698412698412698,,,,,,,,,,,,,,,,,,,,,,,2.886441946029663,2.570247933884298e-06,0.0693,950
3.869047619047619,,,,,,,,,,,,,,,,,,,,,,,1.5502939224243164,2.363636363636364e-06,0.0705,975
3.9682539682539684,,,,,,,,,,,,,,,,,,,,,,,3.7180042266845703,2.15702479338843e-06,0.069,1000
3.9682539682539684,0.43249285221099854,84.7557,10.17,0.637,0.22671627460393662,0.2492836676217765,0.24808965868568517,0.24358974358974358,0.26582278481012656,0.1791044776119403,0.21904761904761905,0.2163265306122449,0.2222222222222222,0.19464285714285715,0.2926829268292683,0.2175141242937853,0.16666666666666666,0.25669642857142855,0.2671232876712329,0.2866666666666667,0.2098360655737705,0.18981818181818183,,,,1000
4.067460317460317,,,,,,,,,,,,,,,,,,,,,,,2.1418964862823486,1.950413223140496e-06,0.0466,1025
4.166666666666667,,,,,,,,,,,,,,,,,,,,,,,1.5123330354690552,1.7438016528925622e-06,0.0513,1050
4.265873015873016,,,,,,,,,,,,,,,,,,,,,,,2.4170117378234863,1.5371900826446282e-06,0.0568,1075
4.365079365079365,,,,,,,,,,,,,,,,,,,,,,,1.1207084655761719,1.3305785123966943e-06,0.0494,1100
4.464285714285714,,,,,,,,,,,,,,,,,,,,,,,2.7441556453704834,1.1239669421487605e-06,0.0477,1125
4.464285714285714,0.45118144154548645,84.9089,10.152,0.636,0.22755640902544408,0.25692454632282713,0.2435048395313296,0.23443223443223443,0.2911392405063291,0.19402985074626866,0.19047619047619047,0.19591836734693877,0.2222222222222222,0.19464285714285715,0.2682926829268293,0.23163841807909605,0.24358974358974358,0.2611607142857143,0.273972602739726,0.30666666666666664,0.20327868852459016,0.19636363636363635,,,,1125
4.563492063492063,,,,,,,,,,,,,,,,,,,,,,,2.027846336364746,9.173553719008266e-07,0.0527,1150
4.662698412698413,,,,,,,,,,,,,,,,,,,,,,,3.0436482429504395,7.107438016528927e-07,0.0406,1175
4.761904761904762,,,,,,,,,,,,,,,,,,,,,,,1.578126072883606,5.041322314049587e-07,0.0503,1200
4.861111111111111,,,,,,,,,,,,,,,,,,,,,,,2.0980405807495117,2.975206611570248e-07,0.0549,1225
4.9603174603174605,,,,,,,,,,,,,,,,,,,,,,,1.7088760137557983,9.090909090909091e-08,0.0421,1250
4.9603174603174605,0.4479087293148041,84.7757,10.168,0.637,0.22299567930868938,0.2531041069723018,0.24095771777890984,0.23443223443223443,0.22784810126582278,0.208955223880597,0.21904761904761905,0.19387755102040816,0.2222222222222222,0.18303571428571427,0.2682926829268293,0.22598870056497175,0.1794871794871795,0.26339285714285715,0.273972602739726,0.29333333333333333,0.18688524590163935,0.19563636363636364,,,,1250
