timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/06/18 07:16:46.273, 72185, 97887, 100
2026/06/18 07:16:47.274, 72185, 97887, 100
2026/06/18 07:16:48.274, 72185, 97887, 98
2026/06/18 07:16:49.275, 72185, 97887, 100
2026/06/18 07:16:50.275, 72185, 97887, 100
2026/06/18 07:16:51.276, 72185, 97887, 97
2026/06/18 07:16:52.276, 72185, 97887, 100
2026/06/18 07:16:53.277, 72185, 97887, 100
2026/06/18 07:16:54.277, 72185, 97887, 92
2026/06/18 07:16:55.278, 72185, 97887, 100
2026/06/18 07:16:56.278, 72185, 97887, 100
2026/06/18 07:16:57.279, 72185, 97887, 92
2026/06/18 07:16:58.279, 72185, 97887, 100
2026/06/18 07:16:59.279, 72185, 97887, 100
2026/06/18 07:17:00.280, 72185, 97887, 95
2026/06/18 07:17:01.280, 72185, 97887, 100
2026/06/18 07:17:02.281, 72185, 97887, 100
2026/06/18 07:17:03.281, 72185, 97887, 98
2026/06/18 07:17:04.282, 72185, 97887, 100
2026/06/18 07:17:05.283, 72185, 97887, 100
2026/06/18 07:17:06.283, 72185, 97887, 100
2026/06/18 07:17:07.284, 72185, 97887, 100
2026/06/18 07:17:08.284, 72185, 97887, 100
2026/06/18 07:17:09.285, 72185, 97887, 94
2026/06/18 07:17:10.285, 72185, 97887, 100
2026/06/18 07:17:11.285, 72185, 97887, 100
2026/06/18 07:17:12.286, 72901, 97887, 94
2026/06/18 07:17:13.300, 72901, 97887, 100
2026/06/18 07:17:14.300, 72901, 97887, 100
2026/06/18 07:17:15.301, 72901, 97887, 100
2026/06/18 07:17:16.301, 72901, 97887, 100
2026/06/18 07:17:17.302, 72901, 97887, 100
2026/06/18 07:17:18.302, 72901, 97887, 100
2026/06/18 07:17:19.303, 72901, 97887, 0
2026/06/18 07:17:20.303, 72901, 97887, 0
2026/06/18 07:17:21.304, 73841, 97887, 100
2026/06/18 07:17:22.304, 73891, 97887, 60
2026/06/18 07:17:23.305, 73891, 97887, 100
2026/06/18 07:17:24.305, 73891, 97887, 95
2026/06/18 07:17:25.305, 73891, 97887, 73
2026/06/18 07:17:26.306, 73891, 97887, 100
2026/06/18 07:17:27.306, 73891, 97887, 92
2026/06/18 07:17:28.307, 73891, 97887, 71
2026/06/18 07:17:29.307, 73891, 97887, 100
2026/06/18 07:17:30.307, 73891, 97887, 100
2026/06/18 07:17:31.308, 73891, 97887, 73
2026/06/18 07:17:32.309, 73891, 97887, 100
2026/06/18 07:17:33.309, 73891, 97887, 95
2026/06/18 07:17:34.309, 73893, 97887, 71
2026/06/18 07:17:35.310, 73893, 97887, 100
2026/06/18 07:17:36.310, 73893, 97887, 94
2026/06/18 07:17:37.311, 73893, 97887, 69
2026/06/18 07:17:38.311, 73893, 97887, 100
2026/06/18 07:17:39.312, 73893, 97887, 100
2026/06/18 07:17:40.312, 73893, 97887, 91
2026/06/18 07:17:41.313, 73893, 97887, 80
2026/06/18 07:17:42.314, 73893, 97887, 100
2026/06/18 07:17:43.314, 73893, 97887, 100
2026/06/18 07:17:44.314, 73893, 97887, 72
2026/06/18 07:17:45.315, 73893, 97887, 100
2026/06/18 07:17:46.315, 73893, 97887, 95
2026/06/18 07:17:47.316, 73893, 97887, 68
2026/06/18 07:17:48.316, 73893, 97887, 100
2026/06/18 07:17:49.317, 73893, 97887, 94
2026/06/18 07:17:50.317, 73893, 97887, 71
2026/06/18 07:17:51.318, 73893, 97887, 100
2026/06/18 07:17:52.318, 73893, 97887, 100
2026/06/18 07:17:53.319, 73893, 97887, 73
2026/06/18 07:17:54.319, 73893, 97887, 100
2026/06/18 07:17:55.320, 73893, 97887, 94
2026/06/18 07:17:56.320, 73893, 97887, 71
2026/06/18 07:17:57.321, 73893, 97887, 100
2026/06/18 07:17:58.321, 73893, 97887, 94
2026/06/18 07:17:59.321, 73893, 97887, 70
2026/06/18 07:18:00.322, 73893, 97887, 100
2026/06/18 07:18:01.322, 73893, 97887, 100
2026/06/18 07:18:02.323, 73893, 97887, 71
2026/06/18 07:18:03.323, 73893, 97887, 100
2026/06/18 07:18:04.324, 73893, 97887, 93
2026/06/18 07:18:05.324, 73893, 97887, 70
2026/06/18 07:18:06.325, 73893, 97887, 100
2026/06/18 07:18:07.325, 73893, 97887, 100
2026/06/18 07:18:08.325, 73893, 97887, 70
2026/06/18 07:18:09.326, 73893, 97887, 100
2026/06/18 07:18:10.326, 73893, 97887, 100
2026/06/18 07:18:11.327, 73893, 97887, 71
2026/06/18 07:18:12.327, 73893, 97887, 100
2026/06/18 07:18:13.328, 73893, 97887, 100
2026/06/18 07:18:14.328, 73893, 97887, 71
2026/06/18 07:18:15.329, 73893, 97887, 100
2026/06/18 07:18:16.329, 73893, 97887, 100
2026/06/18 07:18:17.330, 73893, 97887, 68
2026/06/18 07:18:18.330, 73893, 97887, 100
2026/06/18 07:18:19.331, 73893, 97887, 94
2026/06/18 07:18:20.331, 73893, 97887, 72
2026/06/18 07:18:21.332, 73893, 97887, 100
2026/06/18 07:18:22.332, 73893, 97887, 94
2026/06/18 07:18:23.333, 73893, 97887, 71
2026/06/18 07:18:24.333, 73893, 97887, 100
2026/06/18 07:18:25.334, 73893, 97887, 100
2026/06/18 07:18:26.334, 73893, 97887, 71
2026/06/18 07:18:27.335, 73893, 97887, 100
2026/06/18 07:18:28.335, 73893, 97887, 100
2026/06/18 07:18:29.336, 73893, 97887, 71
2026/06/18 07:18:30.336, 73893, 97887, 100
2026/06/18 07:18:31.337, 73893, 97887, 94
2026/06/18 07:18:32.337, 73893, 97887, 70
2026/06/18 07:18:33.338, 73893, 97887, 100
2026/06/18 07:18:34.338, 73893, 97887, 94
2026/06/18 07:18:35.339, 73893, 97887, 71
2026/06/18 07:18:36.339, 73893, 97887, 100
2026/06/18 07:18:37.340, 73893, 97887, 100
2026/06/18 07:18:38.340, 73893, 97887, 71
2026/06/18 07:18:39.341, 73893, 97887, 100
2026/06/18 07:18:40.342, 73893, 97887, 22
2026/06/18 07:18:41.342, 73895, 97887, 85
2026/06/18 07:18:42.342, 73895, 97887, 5
2026/06/18 07:18:43.343, 73895, 97887, 8
2026/06/18 07:18:44.343, 73895, 97887, 0
2026/06/18 07:18:45.344, 73895, 97887, 0
2026/06/18 07:18:46.344, 73895, 97887, 53
2026/06/18 07:18:47.344, 73895, 97887, 100
2026/06/18 07:18:48.345, 73895, 97887, 100
2026/06/18 07:18:49.346, 73895, 97887, 91
2026/06/18 07:18:50.346, 73895, 97887, 100
2026/06/18 07:18:51.347, 73895, 97887, 100
2026/06/18 07:18:52.347, 73895, 97887, 94
2026/06/18 07:18:53.347, 73895, 97887, 100
2026/06/18 07:18:54.348, 73895, 97887, 100
2026/06/18 07:18:55.348, 73895, 97887, 94
2026/06/18 07:18:56.349, 73895, 97887, 100
2026/06/18 07:18:57.349, 73895, 97887, 100
2026/06/18 07:18:58.350, 73895, 97887, 91
2026/06/18 07:18:59.350, 73895, 97887, 100
2026/06/18 07:19:00.351, 73895, 97887, 100
2026/06/18 07:19:01.351, 73895, 97887, 91
2026/06/18 07:19:02.352, 73895, 97887, 100
2026/06/18 07:19:03.352, 73895, 97887, 100
2026/06/18 07:19:04.353, 73895, 97887, 100
2026/06/18 07:19:05.353, 73895, 97887, 91
2026/06/18 07:19:06.353, 73895, 97887, 100
2026/06/18 07:19:07.354, 73895, 97887, 100
2026/06/18 07:19:08.355, 73895, 97887, 94
2026/06/18 07:19:09.356, 73895, 97887, 100
2026/06/18 07:19:10.356, 73895, 97887, 100
2026/06/18 07:19:11.357, 73895, 97887, 94
2026/06/18 07:19:12.357, 73895, 97887, 100
2026/06/18 07:19:13.358, 73895, 97887, 100
2026/06/18 07:19:14.358, 73895, 97887, 99
2026/06/18 07:19:15.358, 73895, 97887, 100
2026/06/18 07:19:16.359, 73895, 97887, 100
2026/06/18 07:19:17.360, 73895, 97887, 100
2026/06/18 07:19:18.360, 73895, 97887, 100
2026/06/18 07:19:19.360, 73895, 97887, 100
2026/06/18 07:19:20.361, 73895, 97887, 100
2026/06/18 07:19:21.361, 73895, 97887, 100
2026/06/18 07:19:22.362, 73895, 97887, 100
2026/06/18 07:19:23.362, 73895, 97887, 100
2026/06/18 07:19:24.363, 73895, 97887, 100
2026/06/18 07:19:25.363, 73895, 97887, 100
2026/06/18 07:19:26.364, 73895, 97887, 100
2026/06/18 07:19:27.364, 73895, 97887, 97
2026/06/18 07:19:28.365, 73895, 97887, 100
2026/06/18 07:19:29.365, 73895, 97887, 100
2026/06/18 07:19:30.365, 73895, 97887, 92
2026/06/18 07:19:31.366, 73895, 97887, 100
2026/06/18 07:19:32.366, 73895, 97887, 100
2026/06/18 07:19:33.366, 73895, 97887, 95
2026/06/18 07:19:34.367, 73895, 97887, 100
2026/06/18 07:19:35.368, 73895, 97887, 100
2026/06/18 07:19:36.368, 73895, 97887, 95
2026/06/18 07:19:37.369, 73895, 97887, 100
2026/06/18 07:19:38.369, 73895, 97887, 100
2026/06/18 07:19:39.370, 73895, 97887, 95
2026/06/18 07:19:40.370, 73895, 97887, 100
2026/06/18 07:19:41.370, 73895, 97887, 100
2026/06/18 07:19:42.371, 73895, 97887, 100
2026/06/18 07:19:43.371, 73895, 97887, 100
2026/06/18 07:19:44.372, 73895, 97887, 100
2026/06/18 07:19:45.372, 73895, 97887, 100
2026/06/18 07:19:46.373, 73895, 97887, 100
2026/06/18 07:19:47.373, 73895, 97887, 100
2026/06/18 07:19:48.373, 73895, 97887, 100
2026/06/18 07:19:49.374, 73895, 97887, 100
2026/06/18 07:19:50.374, 73895, 97887, 100
2026/06/18 07:19:51.375, 73895, 97887, 100
2026/06/18 07:19:52.375, 73895, 97887, 98
2026/06/18 07:19:53.376, 73895, 97887, 100
2026/06/18 07:19:54.376, 73895, 97887, 100
2026/06/18 07:19:55.376, 73895, 97887, 98
2026/06/18 07:19:56.377, 73895, 97887, 0
2026/06/18 07:19:57.377, 73895, 97887, 100
2026/06/18 07:19:58.378, 73895, 97887, 100
2026/06/18 07:19:59.378, 73895, 97887, 100
2026/06/18 07:20:00.378, 73895, 97887, 100
2026/06/18 07:20:01.379, 73895, 97887, 100
2026/06/18 07:20:02.379, 73895, 97887, 100
2026/06/18 07:20:03.380, 73915, 97887, 100
2026/06/18 07:20:04.383, 74456, 97887, 100
2026/06/18 07:20:05.384, 73895, 97887, 97
2026/06/18 07:20:06.385, 73895, 97887, 100
2026/06/18 07:20:07.385, 73895, 97887, 100
2026/06/18 07:20:08.386, 73895, 97887, 90
2026/06/18 07:20:09.386, 73895, 97887, 100
2026/06/18 07:20:10.386, 73895, 97887, 100
2026/06/18 07:20:11.387, 73895, 97887, 91
2026/06/18 07:20:12.387, 73895, 97887, 100
2026/06/18 07:20:13.388, 73895, 97887, 100
2026/06/18 07:20:14.388, 73895, 97887, 92
2026/06/18 07:20:15.388, 73895, 97887, 100
2026/06/18 07:20:16.389, 73895, 97887, 100
2026/06/18 07:20:17.389, 73895, 97887, 95
2026/06/18 07:20:18.390, 73895, 97887, 100
2026/06/18 07:20:19.390, 73895, 97887, 100
2026/06/18 07:20:20.390, 73895, 97887, 95
2026/06/18 07:20:21.391, 73895, 97887, 100
2026/06/18 07:20:22.391, 73895, 97887, 0
2026/06/18 07:20:23.392, 73895, 97887, 0
2026/06/18 07:20:24.392, 73895, 97887, 100
2026/06/18 07:20:25.393, 73895, 97887, 100
2026/06/18 07:20:26.393, 73895, 97887, 71
2026/06/18 07:20:27.394, 73895, 97887, 100
2026/06/18 07:20:28.394, 73895, 97887, 100
2026/06/18 07:20:29.395, 73895, 97887, 71
2026/06/18 07:20:30.395, 73895, 97887, 100
2026/06/18 07:20:31.396, 73895, 97887, 100
2026/06/18 07:20:32.396, 73895, 97887, 69
2026/06/18 07:20:33.396, 73895, 97887, 100
2026/06/18 07:20:34.397, 73895, 97887, 100
2026/06/18 07:20:35.397, 73895, 97887, 71
2026/06/18 07:20:36.398, 73895, 97887, 100
2026/06/18 07:20:37.398, 73895, 97887, 100
2026/06/18 07:20:38.399, 73895, 97887, 69
2026/06/18 07:20:39.399, 73895, 97887, 100
2026/06/18 07:20:40.399, 73895, 97887, 100
2026/06/18 07:20:41.400, 73895, 97887, 70
2026/06/18 07:20:42.400, 73895, 97887, 100
2026/06/18 07:20:43.403, 73895, 97887, 100
2026/06/18 07:20:44.404, 73895, 97887, 67
2026/06/18 07:20:45.404, 73895, 97887, 100
2026/06/18 07:20:46.405, 73895, 97887, 100
2026/06/18 07:20:47.405, 73895, 97887, 71
2026/06/18 07:20:48.406, 73895, 97887, 98
2026/06/18 07:20:49.406, 73895, 97887, 100
2026/06/18 07:20:50.407, 73895, 97887, 100
2026/06/18 07:20:51.407, 73895, 97887, 67
2026/06/18 07:20:52.408, 73895, 97887, 100
2026/06/18 07:20:53.408, 73895, 97887, 95
2026/06/18 07:20:54.409, 73895, 97887, 76
2026/06/18 07:20:55.409, 73895, 97887, 100
2026/06/18 07:20:56.409, 73895, 97887, 70
2026/06/18 07:20:57.410, 73895, 97887, 99
2026/06/18 07:20:58.410, 73895, 97887, 100
2026/06/18 07:20:59.411, 73895, 97887, 73
2026/06/18 07:21:00.411, 73895, 97887, 95
2026/06/18 07:21:01.412, 73895, 97887, 100
2026/06/18 07:21:02.412, 73895, 97887, 66
2026/06/18 07:21:03.413, 73895, 97887, 100
2026/06/18 07:21:04.413, 73895, 97887, 100
2026/06/18 07:21:05.413, 73895, 97887, 69
2026/06/18 07:21:06.414, 73895, 97887, 100
2026/06/18 07:21:07.414, 73895, 97887, 100
2026/06/18 07:21:08.415, 73895, 97887, 70
2026/06/18 07:21:09.415, 73895, 97887, 99
2026/06/18 07:21:10.416, 73895, 97887, 100
2026/06/18 07:21:11.416, 73895, 97887, 69
2026/06/18 07:21:12.417, 73895, 97887, 99
2026/06/18 07:21:13.417, 73895, 97887, 100
2026/06/18 07:21:14.418, 73895, 97887, 64
2026/06/18 07:21:15.418, 73895, 97887, 100
2026/06/18 07:21:16.419, 73895, 97887, 100
2026/06/18 07:21:17.419, 73895, 97887, 68
2026/06/18 07:21:18.420, 73895, 97887, 100
2026/06/18 07:21:19.420, 73895, 97887, 100
2026/06/18 07:21:20.421, 73895, 97887, 69
2026/06/18 07:21:21.421, 73895, 97887, 100
2026/06/18 07:21:22.421, 73895, 97887, 100
2026/06/18 07:21:23.422, 73895, 97887, 70
2026/06/18 07:21:24.422, 73895, 97887, 100
2026/06/18 07:21:25.423, 73895, 97887, 95
2026/06/18 07:21:26.423, 73895, 97887, 70
2026/06/18 07:21:27.424, 73895, 97887, 100
2026/06/18 07:21:28.424, 73895, 97887, 100
2026/06/18 07:21:29.425, 73895, 97887, 69
2026/06/18 07:21:30.425, 73895, 97887, 100
2026/06/18 07:21:31.426, 73895, 97887, 97
2026/06/18 07:21:32.426, 73895, 97887, 71
2026/06/18 07:21:33.427, 73895, 97887, 100
2026/06/18 07:21:34.427, 73895, 97887, 92
2026/06/18 07:21:35.427, 73895, 97887, 79
2026/06/18 07:21:36.428, 73895, 97887, 100
2026/06/18 07:21:37.428, 73895, 97887, 83
2026/06/18 07:21:38.429, 73895, 97887, 85
2026/06/18 07:21:39.429, 73895, 97887, 100
2026/06/18 07:21:40.430, 73895, 97887, 100
2026/06/18 07:21:41.430, 73895, 97887, 69
2026/06/18 07:21:42.431, 73895, 97887, 100
2026/06/18 07:21:43.431, 73895, 97887, 79
2026/06/18 07:21:44.432, 73895, 97887, 100
2026/06/18 07:21:45.432, 73895, 97887, 100
2026/06/18 07:21:46.433, 73895, 97887, 7
2026/06/18 07:21:47.433, 73895, 97887, 0
2026/06/18 07:21:48.433, 73895, 97887, 0
2026/06/18 07:21:49.434, 73895, 97887, 0
2026/06/18 07:21:50.434, 73895, 97887, 100
2026/06/18 07:21:51.435, 74111, 97887, 84
2026/06/18 07:21:52.435, 74111, 97887, 0
2026/06/18 07:21:53.436, 74111, 97887, 0
2026/06/18 07:21:54.436, 74111, 97887, 100
2026/06/18 07:21:55.436, 74111, 97887, 100
2026/06/18 07:21:56.437, 74111, 97887, 94
2026/06/18 07:21:57.437, 74111, 97887, 100
2026/06/18 07:21:58.438, 74111, 97887, 100
2026/06/18 07:21:59.438, 74111, 97887, 95
2026/06/18 07:22:00.438, 74111, 97887, 100
2026/06/18 07:22:01.439, 74111, 97887, 100
2026/06/18 07:22:02.439, 74111, 97887, 99
2026/06/18 07:22:03.440, 74111, 97887, 100
2026/06/18 07:22:04.440, 74111, 97887, 100
2026/06/18 07:22:05.441, 74111, 97887, 100
2026/06/18 07:22:06.441, 74111, 97887, 100
2026/06/18 07:22:07.442, 74111, 97887, 100
2026/06/18 07:22:08.442, 74111, 97887, 100
2026/06/18 07:22:09.443, 74111, 97887, 100
2026/06/18 07:22:10.443, 74111, 97887, 100
2026/06/18 07:22:11.444, 74111, 97887, 100
2026/06/18 07:22:12.444, 74111, 97887, 98
2026/06/18 07:22:13.445, 74111, 97887, 100
2026/06/18 07:22:14.445, 74111, 97887, 100
2026/06/18 07:22:15.446, 74111, 97887, 100
2026/06/18 07:22:16.446, 74111, 97887, 100
2026/06/18 07:22:17.446, 74111, 97887, 100
2026/06/18 07:22:18.447, 74111, 97887, 100
2026/06/18 07:22:19.447, 74111, 97887, 100
2026/06/18 07:22:20.448, 74111, 97887, 100
2026/06/18 07:22:21.448, 74111, 97887, 100
2026/06/18 07:22:22.449, 74111, 97887, 100
2026/06/18 07:22:23.449, 74111, 97887, 100
2026/06/18 07:22:24.450, 74111, 97887, 100
2026/06/18 07:22:25.450, 74111, 97887, 100
2026/06/18 07:22:26.450, 74111, 97887, 100
2026/06/18 07:22:27.451, 74111, 97887, 97
2026/06/18 07:22:28.451, 74111, 97887, 100
2026/06/18 07:22:29.452, 74111, 97887, 100
2026/06/18 07:22:30.452, 74111, 97887, 93
2026/06/18 07:22:31.453, 74111, 97887, 100
2026/06/18 07:22:32.453, 74111, 97887, 100
2026/06/18 07:22:33.454, 74111, 97887, 92
2026/06/18 07:22:34.454, 74111, 97887, 100
2026/06/18 07:22:35.455, 74111, 97887, 100
2026/06/18 07:22:36.455, 74111, 97887, 92
2026/06/18 07:22:37.456, 74111, 97887, 100
2026/06/18 07:22:38.456, 74111, 97887, 100
2026/06/18 07:22:39.457, 74111, 97887, 95
2026/06/18 07:22:40.457, 74111, 97887, 100
2026/06/18 07:22:41.458, 74111, 97887, 100
2026/06/18 07:22:42.458, 74111, 97887, 94
2026/06/18 07:22:43.459, 74111, 97887, 100
2026/06/18 07:22:44.459, 74111, 97887, 100
2026/06/18 07:22:45.460, 74111, 97887, 95
2026/06/18 07:22:46.460, 74111, 97887, 100
2026/06/18 07:22:47.461, 74111, 97887, 100
2026/06/18 07:22:48.461, 74111, 97887, 100
2026/06/18 07:22:49.461, 74111, 97887, 100
2026/06/18 07:22:50.462, 74111, 97887, 100
2026/06/18 07:22:51.462, 74111, 97887, 100
2026/06/18 07:22:52.463, 74111, 97887, 100
2026/06/18 07:22:53.463, 74111, 97887, 100
2026/06/18 07:22:54.464, 74111, 97887, 100
2026/06/18 07:22:55.464, 74111, 97887, 97
2026/06/18 07:22:56.465, 74111, 97887, 100
2026/06/18 07:22:57.465, 74111, 97887, 100
2026/06/18 07:22:58.466, 74111, 97887, 97
2026/06/18 07:22:59.466, 74111, 97887, 100
2026/06/18 07:23:00.467, 74111, 97887, 100
2026/06/18 07:23:01.467, 74111, 97887, 91
2026/06/18 07:23:02.467, 74111, 97887, 100
2026/06/18 07:23:03.468, 74111, 97887, 100
2026/06/18 07:23:04.468, 74111, 97887, 92
2026/06/18 07:23:05.469, 74111, 97887, 100
2026/06/18 07:23:06.469, 74111, 97887, 100
2026/06/18 07:23:07.470, 74111, 97887, 94
2026/06/18 07:23:08.470, 74111, 97887, 100
2026/06/18 07:23:09.470, 74111, 97887, 100
2026/06/18 07:23:10.471, 74111, 97887, 100
2026/06/18 07:23:11.471, 74111, 97887, 100
2026/06/18 07:23:12.472, 74111, 97887, 100
2026/06/18 07:23:13.473, 74111, 97887, 100
2026/06/18 07:23:14.473, 74111, 97887, 100
2026/06/18 07:23:15.474, 74111, 97887, 100
2026/06/18 07:23:16.474, 74111, 97887, 100
2026/06/18 07:23:17.474, 74111, 97887, 100
2026/06/18 07:23:18.475, 74111, 97887, 100
2026/06/18 07:23:19.476, 74111, 97887, 100
2026/06/18 07:23:20.476, 74111, 97887, 98
2026/06/18 07:23:21.476, 74111, 97887, 100
2026/06/18 07:23:22.477, 74111, 97887, 100
2026/06/18 07:23:23.477, 74111, 97887, 97
2026/06/18 07:23:24.478, 74111, 97887, 100
2026/06/18 07:23:25.479, 74111, 97887, 100
2026/06/18 07:23:26.479, 74111, 97887, 56
2026/06/18 07:23:27.480, 74111, 97887, 0
2026/06/18 07:23:28.480, 74111, 97887, 0
2026/06/18 07:23:29.481, 74111, 97887, 100
2026/06/18 07:23:30.481, 74111, 97887, 94
2026/06/18 07:23:31.481, 74111, 97887, 67
2026/06/18 07:23:32.482, 74111, 97887, 100
2026/06/18 07:23:33.482, 74111, 97887, 95
2026/06/18 07:23:34.483, 74111, 97887, 68
2026/06/18 07:23:35.483, 74111, 97887, 100
2026/06/18 07:23:36.484, 74111, 97887, 94
2026/06/18 07:23:37.484, 74111, 97887, 67
2026/06/18 07:23:38.485, 74111, 97887, 100
2026/06/18 07:23:39.485, 74111, 97887, 100
2026/06/18 07:23:40.485, 74111, 97887, 69
2026/06/18 07:23:41.486, 74111, 97887, 100
2026/06/18 07:23:42.486, 74111, 97887, 94
2026/06/18 07:23:43.487, 74111, 97887, 68
2026/06/18 07:23:44.487, 74111, 97887, 100
2026/06/18 07:23:45.488, 74111, 97887, 100
2026/06/18 07:23:46.488, 74111, 97887, 68
2026/06/18 07:23:47.489, 74111, 97887, 100
2026/06/18 07:23:48.489, 74111, 97887, 100
2026/06/18 07:23:49.490, 74111, 97887, 66
2026/06/18 07:23:50.490, 74111, 97887, 100
2026/06/18 07:23:51.491, 74111, 97887, 100
2026/06/18 07:23:52.491, 74111, 97887, 67
2026/06/18 07:23:53.492, 74111, 97887, 99
2026/06/18 07:23:54.492, 74111, 97887, 100
2026/06/18 07:23:55.493, 74111, 97887, 67
2026/06/18 07:23:56.493, 74111, 97887, 100
2026/06/18 07:23:57.493, 74111, 97887, 100
2026/06/18 07:23:58.494, 74111, 97887, 67
2026/06/18 07:23:59.494, 74111, 97887, 100
2026/06/18 07:24:00.495, 74111, 97887, 97
2026/06/18 07:24:01.495, 74111, 97887, 68
2026/06/18 07:24:02.496, 74111, 97887, 100
2026/06/18 07:24:03.496, 74111, 97887, 94
2026/06/18 07:24:04.496, 74111, 97887, 67
2026/06/18 07:24:05.497, 74111, 97887, 100
2026/06/18 07:24:06.498, 74111, 97887, 100
2026/06/18 07:24:07.498, 74111, 97887, 66
2026/06/18 07:24:08.498, 74111, 97887, 100
2026/06/18 07:24:09.499, 74111, 97887, 71
2026/06/18 07:24:10.499, 74111, 97887, 98
2026/06/18 07:24:11.500, 74111, 97887, 100
2026/06/18 07:24:12.500, 74111, 97887, 71
2026/06/18 07:24:13.503, 74111, 97887, 97
2026/06/18 07:24:14.504, 74111, 97887, 100
2026/06/18 07:24:15.504, 74111, 97887, 100
2026/06/18 07:24:16.505, 74111, 97887, 68
2026/06/18 07:24:17.505, 74111, 97887, 100
2026/06/18 07:24:18.506, 74111, 97887, 95
2026/06/18 07:24:19.506, 74111, 97887, 70
2026/06/18 07:24:20.506, 74111, 97887, 100
2026/06/18 07:24:21.507, 74111, 97887, 66
2026/06/18 07:24:22.507, 74111, 97887, 100
2026/06/18 07:24:23.508, 74111, 97887, 94
2026/06/18 07:24:24.508, 74111, 97887, 65
2026/06/18 07:24:25.509, 74111, 97887, 100
2026/06/18 07:24:26.509, 74111, 97887, 100
2026/06/18 07:24:27.509, 74111, 97887, 66
2026/06/18 07:24:28.510, 74111, 97887, 100
2026/06/18 07:24:29.510, 74111, 97887, 100
2026/06/18 07:24:30.511, 74111, 97887, 67
2026/06/18 07:24:31.511, 74111, 97887, 100
2026/06/18 07:24:32.511, 74111, 97887, 73
2026/06/18 07:24:33.512, 74111, 97887, 95
2026/06/18 07:24:34.512, 74111, 97887, 100
2026/06/18 07:24:35.513, 74111, 97887, 66
2026/06/18 07:24:36.513, 74111, 97887, 100
2026/06/18 07:24:37.513, 74111, 97887, 100
2026/06/18 07:24:38.514, 74111, 97887, 65
2026/06/18 07:24:39.514, 74111, 97887, 100
2026/06/18 07:24:40.515, 74111, 97887, 94
2026/06/18 07:24:41.515, 74111, 97887, 66
2026/06/18 07:24:42.515, 74111, 97887, 100
2026/06/18 07:24:43.516, 74111, 97887, 94
2026/06/18 07:24:44.516, 74111, 97887, 67
2026/06/18 07:24:45.517, 74111, 97887, 100
2026/06/18 07:24:46.517, 74111, 97887, 95
2026/06/18 07:24:47.517, 74111, 97887, 67
2026/06/18 07:24:48.518, 74111, 97887, 100
2026/06/18 07:24:49.518, 74111, 97887, 67
2026/06/18 07:24:50.519, 74111, 97887, 100
2026/06/18 07:24:51.519, 74111, 97887, 65
2026/06/18 07:24:52.520, 74111, 97887, 4
2026/06/18 07:24:53.520, 74111, 97887, 5
2026/06/18 07:24:54.521, 74111, 97887, 0
2026/06/18 07:24:55.521, 74111, 97887, 0
2026/06/18 07:24:56.521, 74111, 97887, 0
2026/06/18 07:24:57.522, 74111, 97887, 72
2026/06/18 07:24:58.522, 74111, 97887, 100
2026/06/18 07:24:59.523, 74111, 97887, 100
2026/06/18 07:25:00.523, 74111, 97887, 90
2026/06/18 07:25:01.523, 74111, 97887, 100
2026/06/18 07:25:02.524, 74111, 97887, 100
2026/06/18 07:25:03.524, 74111, 97887, 91
2026/06/18 07:25:04.525, 74111, 97887, 100
2026/06/18 07:25:05.525, 74111, 97887, 100
2026/06/18 07:25:06.526, 74111, 97887, 93
2026/06/18 07:25:07.526, 74111, 97887, 100
2026/06/18 07:25:08.527, 74111, 97887, 100
2026/06/18 07:25:09.527, 74111, 97887, 94
2026/06/18 07:25:10.527, 74111, 97887, 100
2026/06/18 07:25:11.528, 74111, 97887, 100
2026/06/18 07:25:12.528, 74111, 97887, 97
2026/06/18 07:25:13.529, 74111, 97887, 100
2026/06/18 07:25:14.529, 74111, 97887, 100
2026/06/18 07:25:15.530, 74111, 97887, 100
2026/06/18 07:25:16.530, 74111, 97887, 94
2026/06/18 07:25:17.530, 74111, 97887, 100
2026/06/18 07:25:18.531, 74111, 97887, 100
2026/06/18 07:25:19.531, 74111, 97887, 100
2026/06/18 07:25:20.532, 74111, 97887, 100
2026/06/18 07:25:21.532, 74111, 97887, 100
2026/06/18 07:25:22.532, 74111, 97887, 100
2026/06/18 07:25:23.533, 74111, 97887, 100
2026/06/18 07:25:24.533, 74111, 97887, 100
2026/06/18 07:25:25.534, 74111, 97887, 100
2026/06/18 07:25:26.534, 74111, 97887, 100
2026/06/18 07:25:27.534, 74111, 97887, 100
2026/06/18 07:25:28.535, 74111, 97887, 93
2026/06/18 07:25:29.535, 74111, 97887, 100
2026/06/18 07:25:30.536, 74111, 97887, 100
2026/06/18 07:25:31.536, 74111, 97887, 100
2026/06/18 07:25:32.536, 74111, 97887, 100
2026/06/18 07:25:33.537, 74111, 97887, 100
2026/06/18 07:25:34.537, 74111, 97887, 100
2026/06/18 07:25:35.538, 74111, 97887, 100
2026/06/18 07:25:36.538, 74111, 97887, 100
2026/06/18 07:25:37.539, 74111, 97887, 100
2026/06/18 07:25:38.539, 74111, 97887, 97
2026/06/18 07:25:39.539, 74111, 97887, 100
2026/06/18 07:25:40.540, 74111, 97887, 100
2026/06/18 07:25:41.540, 74111, 97887, 97
2026/06/18 07:25:42.541, 74111, 97887, 100
